2023-09-01 00:00:00,376165.97969,2805161.17508,2004070.02092,369808.59696,5693.12701,3295686.15525,77293.42259,1193.28053,,46833.55187,6360.93868,56732.09892,11071.23398,31741.49655,1030954.47813,79519.34117,11512.40278,,13442.07404,1226952.11479,11404.46808,3783.84919,29910.4515,114.17001,483.11045,3774266.06483,4279.6995,352.64369,5261.04833,509.00077,5360.45019,57731.70751,6046218.86795,596623.3349,22466.68371,109515.20009,12911.99584,,919.56935,,360615.46492,0.37146,,645128.25411,870.25032,7320252.08684,0.04864,0.14192,,432.74843,0.07143,941.82095,0.02129,331.89466,12034.10934,6.6543,,24658.19818,,0.00057,0.00084,0.0009,807.5698,,
2023-10-01 00:00:00,372095.20555,2795046.0579,1998306.86015,366736.68609,5177.15425,3276954.57281,12879.79478,1205.65446,,47198.16932,5966.96746,38796.21726,11158.98838,28864.9577,1008960.98093,67362.00446,11016.09671,,13541.00822,1241332.27759,10814.54496,3156.68008,26851.69485,81.76161,455.54286,3689503.17101,3846.777,354.69305,5282.54465,511.74856,4953.83167,57118.38559,5944423.29856,424550.92069,21825.6185,109550.29741,12725.61226,,835.24739,,359540.32233,0.3249,,570326.18581,870.25032,7165559.71302,0.04977,0.14454,,435.44463,0.07265,949.02326,0.02168,336.30057,12092.54329,6.80874,,23314.43406,,0.00058,0.00084,0.0009,812.09017,,
2023-11-01 00:00:00,364840.70192,2835151.05961,1990021.40863,365849.39125,4658.2019,3489806.97224,12748.56941,1218.44085,,46581.26737,5558.10041,39329.86459,11184.40201,28251.79622,984630.97916,67078.70747,10354.76208,,13609.65687,1249253.36677,10046.57558,2527.58798,25173.44723,6.24235,427.24604,3637772.34089,3417.41942,356.81072,5287.25926,514.58796,4650.79555,56859.77651,5725053.59328,481849.79304,21547.7435,109279.61214,12496.90463,0.00262,748.95693,,359375.863,0.33074,,558910.28588,870.25032,7121006.89849,0.05095,0.14725,,435.80131,0.07391,956.58268,0.02208,340.9143,12085.55119,6.96832,0.01519,21949.62667,,0.00059,0.00084,0.0009,816.7612,,
2023-12-01 00:00:00,361634.3217,3110431.57715,1725633.03555,366950.39532,4071.21667,3435605.55562,12727.70341,1230.81478,,46377.27735,5218.20015,39832.66296,11274.55253,27703.12873,1007852.55431,67233.30207,9906.95979,,13773.99815,1263875.9678,9080.5956,,23486.48028,6.32096,404.80862,3656833.13737,2982.45426,358.86008,5309.47371,517.33575,4463.02989,70261.45602,5710633.0226,491574.26138,22079.92316,109295.05778,12368.88664,,676.20645,,359282.96801,0.56891,,508803.61696,40.59582,7129165.48181,0.05208,0.15398,,438.5947,0.07513,963.89825,0.02247,345.38117,12146.7618,7.12276,0.01556,20978.88105,,0.0006,0.00084,0.0009,821.28157,,
2024-01-01 00:00:00,374304.91153,3316463.57966,1804003.7898,761161.22186,3540.77586,2402551.84737,12719.5129,1243.60117,,56003.85102,4121.10949,40347.56373,11863.85392,76195.66586,1059003.22228,67303.82117,9647.12145,,25081.09479,1334916.51324,8694.4349,,21392.89695,,382.22649,3839746.09757,2135.31866,360.97775,5471.77118,520.17515,4344.08587,91896.01505,6970659.34552,375045.38904,22971.02489,105700.15657,12480.46877,,1365.33553,,359115.87062,0.32473,,449727.44579,40.59582,7421112.10289,0.05326,0.15258,,460.86704,0.07639,971.45767,0.02333,349.99694,12746.16456,7.28234,0.01595,20004.92959,,0.00061,0.00084,0.0009,825.9526,,
2024-02-01 00:00:00,366227.15659,3325539.50462,1794509.36121,761131.77216,3566.82808,2622038.45565,12704.33507,1256.35676,,56216.3366,1658.66679,40854.20919,11921.07087,81090.45928,1027590.51513,62608.90241,9523.42283,,25478.01094,1346531.05537,7764.33522,,20360.5519,,360.21425,3736946.81665,1283.57943,363.09542,5485.17293,523.01454,4117.82063,92421.09363,7144385.84684,174265.18551,22406.01567,110671.04799,16550.76647,,530.35711,,355301.40674,0.59214,,395094.48091,40.59582,7318425.19436,0.05443,0.15528,,462.43675,0.07765,979.01709,0.02373,354.5611,12772.52181,7.44149,,18605.3194,,0.00062,0.00084,0.0009,830.62363,,
2024-03-01 00:00:00,370933.01133,3370846.81196,1809519.33977,768638.07554,3516.04034,2859035.52055,12681.08748,1268.28941,,56848.71756,1550.38442,41328.16785,12117.60224,85658.78638,1023485.91095,61593.27793,9231.07583,,25807.93764,1372848.53236,6594.38292,,32388.66253,,333.14137,3640303.77183,1274.9674,365.07647,5535.84863,525.67074,3732.44151,92202.31219,7254540.91692,174959.54178,22432.50356,111219.27083,20455.94563,,2024.17101,,354599.02607,2.89155,,701092.10236,40.59582,7323420.6242,0.05552,0.15781,,469.2196,0.07883,986.08881,0.02411,358.8308,12943.86668,8.02392,,16819.573,,0.00063,0.00084,0.0009,834.9933,,
2024-04-01 00:00:00,372143.05099,3473153.29897,1856792.93182,786041.36876,3121.8054,3052459.11441,12681.76871,1281.045,,68513.45338,3584.1607,41832.4909,12533.21837,90715.50472,1040494.94804,60169.69814,9123.57158,,33543.58616,1425063.58118,6353.3913,,31533.24541,,300.04062,3459967.07579,853.52409,367.19414,5648.55879,528.51014,3445.75934,102453.30825,7591221.98505,376132.58771,31891.14534,107710.12472,34807.70595,,2721.07778,,354679.05255,832.56008,,697364.00995,40.59582,7246302.4334,0.05669,0.16051,8902.89285,484.64825,0.08009,993.64823,0.02451,363.39496,13352.0408,8.19394,,14643.4825,,0.00064,0.00084,0.0009,839.66432,,
2024-05-01 00:00:00,372862.95761,3577953.8998,1879297.76552,796052.62372,2832.66288,3106131.11193,12660.91147,1293.38912,,69268.06267,3149.00784,55084.19799,12771.37928,135665.94788,1034295.1079,56124.32925,8609.45721,,33792.70168,1456852.7105,6431.98412,14909.27554,18959.18595,7434.82118,1765.37024,3250276.83544,,369.2435,5711.02669,531.25793,6059.00423,121006.65841,7908975.56114,343992.50916,44812.49876,106884.12292,45940.35174,2794.06232,1887.00258,,354236.59006,2.58769,,733622.24566,40.59582,7281048.58656,0.05782,0.16313,3329.23668,481.19285,0.08131,1000.9638,0.02444,367.78674,13567.73044,8.35847,,12699.90256,,0.00065,0.00084,0.0009,844.18468,,
2024-06-01 00:00:00,377087.42104,3648780.16841,1922344.10375,814106.02093,2496.57775,3256615.84206,12648.27517,1306.14471,,74371.23602,2769.0999,56047.96077,13136.2054,136521.72461,1078692.86613,49425.23464,9730.51883,,32086.38958,1503719.78882,6161.77029,20288.34136,26660.17822,7586.29353,2268.37594,3672152.34451,,214.63309,5808.98798,534.09733,5864.4733,127420.10187,8925137.32451,485423.97497,75922.98867,108254.79221,49682.95625,3337.14507,1818.73749,,354110.29397,2.55001,,1374485.7167,40.59582,7442193.96955,0.05899,0.16583,3385.05211,484.22851,0.08257,1008.52322,0.02484,372.32491,13918.92371,8.52849,,10877.47529,,0.00066,0.00084,0.00252,848.8557,,
