Date,00,01,03,10,11,14,15,16,17,20,21,22,23,24,25,27,28,29,33,35,36,42,43,45,46,47,49,52,55,56,58,59,62,63,64,68,73,77,79,81,82,86,94,38,41,93,09,26,30,70,74,78,80,91,31,18,66,71,13,85,08,69,61
2022-11-01,444321.41208,570767.70968,,1075533.62735,191026.71365,21018.12861,,18290.03757,64531.18404,6330.12998,,125964.19107,2634.69005,104856.21461,195721.29133,18370.71563,34341.165,15421.24629,58285.79062,714607.83042,11.7177,5470.12789,325.2181,39123.07274,3877907.35883,119819.80088,61364.35251,687632.66827,60210.24427,7884.12987,,37477.10004,3047.22572,,163236.14745,301139.23224,,19859.12144,1109.47912,7516.37886,1426.55741,12065.94686,,3903.14455,111231.43588,,,,,,,96373.7468,4213.98301,,4418.29157,1721.67458,,,26933.0549,4403.44328,,,
2022-12-01,406193.69417,560348.15084,,1139682.17761,167556.64913,13349.46011,,17614.27784,69793.12567,6940.40769,,136207.08276,2658.95087,101031.15966,196494.79489,18367.92727,34335.27821,11051.8129,58264.57063,522353.81098,4890.70002,12842.589,328.37457,38430.3147,4000484.29359,109545.42201,60867.61755,702797.12783,60275.54784,27984.51395,,35146.50639,3045.72147,,159426.23577,152534.74474,,19758.1953,1106.31068,6174.79053,1320.47135,11989.50112,,3886.87431,108437.79932,,,,,,,86994.28307,3992.21297,,4303.04349,1723.79219,,2409.67849,26442.75364,4405.46834,,,
2023-01-01,407150.22719,524000.73712,,1143603.54819,169235.17338,422.04369,,16889.95233,66615.72734,5217.35274,,137274.38949,3098.73643,140935.38133,145921.70813,76898.34267,34354.19041,8253.64614,57395.9126,641926.79565,,17731.71983,332.20375,33890.41038,3845021.13387,157093.3481,59759.02994,681073.93856,60332.64417,1826.97528,,34983.17419,5014.80537,,153561.21795,151045.04146,,19234.75235,1.66823,23076.37356,1214.81945,11945.51698,,3839.2361,98179.53466,,,,,,,73600.02594,3656.00885,,2834.54321,1721.44074,,,100300.0767,4413.5728,,,
2023-02-01,410829.60473,523229.59749,,1055471.19701,161623.55036,25384.27647,,16954.50468,68820.56983,5121.49757,,136490.60402,1479.11114,135801.2314,147097.11401,14722.97363,34303.73641,8065.50456,57209.96096,752763.47401,22.38639,11602.06453,336.53155,32609.87314,3992511.49601,104674.27648,58167.36059,661024.42109,59930.66452,16250.26798,,34287.46164,8.32916,,151423.04644,150646.11477,,19203.29936,72.98111,28188.38004,1108.76208,11750.20466,,3639.79114,107566.26145,,,,,,,73329.82992,3442.96321,,2857.06905,1725.89376,,,41907.09195,4423.53981,,,
2023-03-01,438182.84481,504642.22037,,1077912.95966,156951.69522,37402.0937,,16033.37321,66996.10529,5349.21679,,180649.91847,1490.79886,128518.19427,149212.92038,14690.01692,34273.31757,6699.17834,56739.43691,721189.81921,7617.95018,5411.1061,292.87446,31777.46977,3927651.59445,95275.71862,55763.18118,676401.96196,60023.49083,2029.44342,,32905.44698,,,146878.58119,150655.29858,,19025.38894,130.94828,23583.73895,1001.4858,11686.2792,,3728.17607,105620.77836,,,,,,,64892.55988,3202.5359,,2875.7506,1728.1235,,,41305.79622,4428.10181,,,
2023-04-01,412373.17829,483586.31814,,1092516.07904,151760.83869,38933.06174,,15317.14972,64079.31941,5736.8927,,188083.00246,1506.24122,117935.1727,187786.54248,12102.92524,34314.76317,6658.50941,50355.86938,736684.07801,8462.17479,5242.65626,297.74059,30775.62843,3559110.33472,102762.7033,54474.03827,641590.36912,48567.2272,1723.31115,,26471.04826,1860.56202,,142553.97324,176428.81712,34370.40225,24860.4314,1.24657,27180.55141,55003.16069,11479.98982,,3612.19142,95013.57448,,,,,,,,2970.75879,,2873.25482,1735.79837,,,74694.59614,4446.21064,,,
2023-05-01,429410.19551,460507.87074,,1099687.56572,140142.37673,51899.77262,,14541.27855,65384.31468,5129.82023,,197380.27676,1520.42282,166714.03943,198151.717,14680.76837,34308.63549,6458.12701,50330.5661,742991.03447,7554.33947,5093.83415,303.26626,30004.97044,3249560.02305,99773.52154,53243.42838,636014.02193,48557.59796,1642.20038,,18294.55181,5906.11145,,137899.78363,169822.9233,43944.39284,24847.76167,1.08445,25040.5953,39758.13789,11277.93189,,3516.56882,91920.95132,,,,,,,,2700.37525,,2816.26409,802.66667,,,34802.89769,4464.30951,,9155.41286,
2023-06-01,416606.69349,490263.57211,,1056488.08464,130590.66141,13943.02742,,13659.41403,64737.96412,5628.81817,,204939.24704,1532.84368,155057.77925,205385.84738,14690.17309,34327.78063,7969.39957,49582.07349,729175.67524,7461.25859,5035.31041,287.55368,28569.01473,3095835.47044,89491.37955,51549.76652,607278.90914,48586.11562,1597.53022,,15175.3776,6876.81008,,133341.02393,152217.51084,38571.11586,24801.16435,958.51616,23979.14898,33059.18666,10837.82591,,3432.91212,88736.43827,,,,,,,,2485.52314,,2800.87371,810.05331,,,40732.74724,4486.47909,,19921.13254,
2023-07-01,426510.57504,493214.17217,,1071615.09001,124796.24441,13510.36599,,13702.43466,63171.0983,11489.96918,,148339.11022,1488.21077,142058.65847,219077.46865,14688.57757,34305.49895,7565.22405,53077.26983,722598.61716,8134.24131,4644.32723,268.22821,29737.04223,3649564.19005,80647.33349,50501.59841,583541.95943,47536.99403,126651.43334,,12432.84386,74.10013,,128677.74878,102480.33287,41317.37035,12479.58965,676.36292,25455.2734,580.63302,94449.50407,,3332.70395,85070.05176,,,,,,,17609.48929,2183.65891,,2810.44456,817.54035,,,56346.02754,4507.36649,,58944.41419,
2023-08-01,414244.09615,550655.27217,,1058417.343,118835.5668,205.67701,,12857.2292,63289.53458,5985.74347,,184426.28674,1407.07435,133953.82567,261967.43365,14691.47857,34323.32187,5162.51106,48852.47542,934954.9919,7991.95381,4442.72642,258.54093,38939.67737,3835066.20717,143259.00066,62263.14903,589312.02032,42190.50042,97616.1632,,8755.1478,5154.03831,,124100.52195,96065.13089,32098.04482,24744.34451,1381.6349,29653.04567,518.76137,109116.78985,,3240.45286,37934.48516,,,,,,,,1930.51559,,2726.2251,830.47438,,,23007.94117,4560.90368,,75394.34092,
2023-09-01,420355.83697,583231.16288,,1153867.6772,113141.64841,17.82689,,12389.97832,66615.44316,6155.08273,,181379.88822,1272.38026,188062.1235,292778.58566,14692.14996,32316.00463,4925.76277,48857.13022,917442.74577,6966.53334,4255.71592,248.37911,38116.50611,3524888.3082,137497.56412,61414.50487,590613.14367,42208.27677,995.89482,,7741.98906,2484.2436,,100329.67681,141956.8534,5563.65125,24796.55923,875.24816,29207.19609,184.51268,136076.39921,,3141.8692,27699.87876,,,,,,,,1668.3261,,2702.4164,843.52222,,,15906.82796,4591.61676,,4124.83793,1652.0
2023-10-01,412276.82855,549378.94777,,1155567.49071,107073.91961,12250.78892,,11879.08979,64609.05513,5287.29001,,180154.29695,1025.13062,175200.71775,272087.86511,14690.56325,31300.63739,4710.73917,48844.14154,852371.32781,47.36517,4080.36993,244.73485,34091.16305,3601942.05387,149997.3066,61711.62225,586622.67092,32960.21644,933.31533,,5485.08014,1646.66315,,107620.39096,140551.70004,,24525.81776,2.90155,31901.18265,92.40166,154824.70183,,3041.29446,27554.90788,,,,,,,,1386.69915,,2658.20725,856.53272,,,1854.80088,4641.37079,,48023.64284,5902.0
2023-11-01,440372.52031,536220.67781,,1138984.11537,106171.89929,,,11390.74345,63657.06384,85312.53887,,172113.61271,1035.32215,159021.36972,266639.40477,14612.02845,31307.84778,4504.54469,48212.73934,875464.95108,72.63472,7280.2195,234.86043,26061.65648,3658106.3129,156400.75641,61501.73216,568980.78368,31048.97777,863.19646,,2933.26719,1519.87858,,99922.72195,140088.64142,,24258.45184,0.84526,31755.15865,,149807.60448,,2944.86042,29994.8483,,,,,,,,1217.39122,,2600.02425,871.18767,,,1349.50862,4658.50159,,104445.11241,3302.0
2023-12-01,437173.18625,534015.76866,,1192948.84345,184741.83369,,,11026.09559,64009.61716,80236.28728,,171229.65879,994.45926,189947.27421,258819.41585,14614.1942,31303.06399,4498.76406,48203.30716,887450.82114,,3685.82637,224.5419,29748.18386,3812823.27187,111920.85209,58597.92858,569110.99596,29238.62147,821.94081,,1540.49567,6394.0233,,54708.89217,139829.29245,,24089.40307,0.33338,31638.05767,,145348.32838,,2844.19643,26885.76065,,,,,,,,1045.59399,,2607.88653,867.23371,,,1241.34832,4712.54356,,158156.47484,4302.0
2024-01-01,459009.64844,584183.68407,,1321987.65645,205410.5862,,,11061.39817,75926.2994,95233.99759,,175183.73738,994.94482,205284.34701,267272.97127,15262.93687,31320.37012,4080.14385,49329.509,888406.94386,,3525.62522,228.99398,36259.72583,4002338.16918,89215.90017,60460.41077,585749.63054,30541.69911,777.08945,,,6331.74237,,28593.30871,138087.96157,,24790.97533,0.66156,32154.18765,,146161.32752,,2746.80501,25916.37276,,,,,,,,1931.56857,,3587.16756,873.40244,,,,4773.9687,,194632.12432,6675.47517
2024-02-01,441274.88625,563679.50532,,1233415.45371,121365.03216,,,10980.3112,68266.8204,91328.9339,,172377.19266,952.82679,194788.06132,278294.43629,15220.44014,31326.70818,1322.29201,49254.69471,640328.87131,,3511.20829,229.08201,40875.12489,4121751.47636,85674.79223,50516.57971,593428.15574,30468.28712,756.7781,,,6336.48672,,28531.62157,137361.77076,,24603.30003,94.3903,36679.28255,,49147.68947,,2748.25693,25568.12009,,,,,,,,1675.594,,3606.44072,871.3865,,,2925.69913,4821.47087,,223730.99238,4602.0
