,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2021-03,431666.39871000004,485797.81076,99615.39932,418129.96651999996,182460.39827,235752.84894,70990.91199000001,251192.85495,136508.44615,230206.11384,266432.44087,19555.04586,159780.30306
2021-04,568825.6088299999,671297.09378,124862.64466,562698.4734400001,244884.55292000002,319593.43886,94106.42871000001,338934.2901,185243.60338,300221.89412,357086.54858,27678.05437,213943.63969
2021-05,716024.80895,856572.5492799999,151071.3991,714669.60711,313235.87829,405108.78494000004,116305.69839,437108.42045,236484.95452,373822.21903,450811.9607,36618.73717,271470.21495
2021-06,863323.37159,1056059.1182799998,178898.86281,862469.56507,381748.82484,491882.36988,138604.93228,539065.0253,288983.77438,446392.53924,539172.62318,44315.183619999996,329859.02309
2021-07,1021779.36796,1274058.97999,205652.49846,1025111.79681,453519.86969,582024.4527,164685.38321,649804.24699,347887.58564,521189.35686,633196.62239,52484.88856,389365.86390999996
2021-08,1178549.5126200002,1514465.96349,228024.30507,1193921.8274,531663.29799,676436.77915,192533.54559,761939.26296,410640.40083999996,596700.55009,727875.05992,107159.58661,455415.12526
2021-09,1330810.1067299999,1757540.88396,248692.3443,1358697.925,616191.1811,774863.96643,218991.41771,876868.92762,474962.47307,669619.66514,825084.8965599999,72176.7861,520139.13087000005
2021-10,1490422.33721,2028391.15588,270172.31851,1533187.98728,715447.72705,878549.2701399999,246588.68904,993862.16145,547142.6514900001,756380.64336,933484.2780899999,130294.82561,582967.97008
2021-11,1640530.2345099999,2299738.94941,290090.45297,1705143.91575,817355.1019,977804.1938400001,270883.29012,1113531.8655,617380.6854099999,842885.0969600001,1047579.66263,140984.09256,655031.61633
2021-12,1787822.18081,2603206.24272,311851.33447,1873973.2437,909842.5729299999,1088150.07023,297961.82524,1254767.43071,691492.6046399999,930534.53945,1167410.71762,152590.89387,726808.41278
2022-01,171992.20215,324118.42646999995,20012.20957,176931.00562,94708.07654,114585.9638,31297.13667,170922.29559,83169.32812,102465.21031000001,137805.05105,13201.48352,69175.53157
2022-02,329210.59566999995,610951.58744,36820.97694,342084.61286,198972.71619,220859.65000999998,54327.71768,303533.69486000005,154841.36676,197587.7641,269897.71149,25542.358969999997,133223.73152
2022-03,495523.08671999996,883351.87849,58626.83195,540435.68118,344997.52452000004,355522.31738,79595.22497000001,419376.62087,219250.29982999997,301248.73167,403095.07866,37881.49344,204434.38232
2022-04,668597.99199,1145514.25087,80086.54145,670880.25609,471962.34823999996,497288.60832,109276.06441,515153.69536,272665.93679,405195.28575,534029.4796900001,49819.36475,265910.7277
2022-05,852097.7737499999,1416440.6751700002,100404.66460999999,799207.17444,599586.30616,618071.90202,141497.88096,599587.84722,329641.49659,512778.12187999993,667138.96626,63444.24205,329538.25354999996
2022-06,1059291.2027299998,1772195.8293299999,125086.3042,932692.8007799999,731237.09504,747287.42506,181277.63442,714736.77136,391441.80329,632475.49922,852244.46601,76946.56806,391063.79102
2022-07,1285065.5263,2177639.5685,152532.90255,1031905.34157,880736.29564,898750.326,242405.61176,836659.88006,456524.62357,766309.34622,1052598.81681,90899.90424,449966.76093999995
2022-08,1500146.09838,2614717.43399,180955.04614999998,1131480.71878,1034997.0788600001,1071467.95797,316141.15750000003,964092.9032599999,527561.29921,908580.70716,1246306.38707,108845.62044,518076.50575
2022-09,1725024.1381,3074670.28113,210445.29053,1230267.4881,1200666.22447,1259491.52221,396033.31087,1100773.42913,599642.4501499999,1058639.80921,1414334.78868,129323.19758,580499.70491
2022-10,1963159.3166,3600320.75994,244916.52643,1342225.84968,1378728.4115099998,1473896.59268,485256.61606,1262503.35079,684159.96776,1210686.7969,1586552.64311,146650.28213,641500.71316
2022-11,2196612.10682,4150892.5081999996,277278.3095,1454207.13871,1569311.9251,1704440.6938,579319.34944,1433366.92717,773901.7057800001,1353678.00209,1753993.97813,167736.83948,714081.0553
2022-12,2441416.24894,4740903.29926,309153.51957,1569239.75474,1755787.32768,1956212.3913800002,680368.20957,1654923.71245,866682.38546,1503240.79265,1934478.64247,188634.61715,788284.6907800001
2023-01,274989.37734999997,587877.9365899999,35773.540179999996,118674.31236,204054.09164,273813.79793,102044.96068999999,248539.78383,104359.87987,156596.64762,194206.30086,27431.78987,87188.98032
2023-02,533127.75841,1074819.9295899998,74072.30542,231473.81183,387539.38008,506456.86935,198103.30002,473191.23452,203211.1765,302912.07895,366159.74989,58156.799810000004,173857.62381999998
2023-03,820822.91872,1613371.0576000002,125369.39176999999,353106.80279000005,599679.3532,767983.67133,301440.28737000003,737842.03144,328950.59914,470660.51449000003,568980.10702,96362.86669000001,274541.1542
2023-04,1109676.01537,2170997.8392,188845.79708999998,478911.85729,822271.5682699999,1059531.79968,403625.48644999997,987342.9654999999,463805.81363,642396.4149900001,778988.6968800001,122152.0065,375911.85205
2023-05,1428089.38987,2792378.6497299997,261251.81052,621697.24696,1066022.5931,1364011.4618499998,509130.85977,1273435.5065300001,618236.7264299999,824984.26116,1007965.97191,151044.16062,498994.47797
2023-06,1755322.46396,3475716.4028399996,344095.53651,773900.23455,1329531.4725600001,1660956.5677999998,621961.61363,1598166.59791,780246.46842,1006874.08565,1248248.0994,178941.61111,625289.83991
2023-07,2121058.05719,4251594.0863,447899.71875999996,947984.2753399999,1622147.6605800001,1988371.91903,737772.1989399999,1955704.19554,964916.12057,1198458.34663,1513872.78581,216107.35253,755482.31634
2023-08,2500609.1330999997,5048419.10932,548432.19264,1120370.25555,1904111.3937,2326365.44062,850753.59321,2293279.92047,1156480.09502,1394565.13,1776878.7332700002,248049.78678,888949.50286
2023-09,2849016.55348,5774937.46261,648756.99584,1296666.4176399999,2169394.52372,2636704.58679,970261.77419,2546532.48774,1340667.33881,1583119.04412,2020173.6985099998,274115.04462,1023314.62836
2023-10,3182941.36837,6485816.17959,762495.0009100001,1474857.8277,2420266.4971999996,2932810.1302199997,1098692.21296,2779880.2071700003,1517247.9889500001,1767504.79787,2236403.57339,297494.06977,1163263.2810099998
2023-11,3508200.36108,7174773.873830001,876529.2919800001,1652609.2759999998,2671917.3578199996,3200671.54429,1229041.84596,3004159.70499,1694405.44959,1938383.47507,2448252.3264,320042.92049,1297158.42204
2023-12,3853897.79497,7899066.28534,1006631.57533,1842898.14105,2924806.55088,3480818.7490999997,1373266.3039900002,3247818.79997,1878378.96776,2109168.83876,2661023.14501,345674.16565000004,1437791.2371299998
2024-01,351246.25153,733296.0044699999,141689.05326000002,205639.83956999998,256139.26992,281998.85698000004,164025.74480000001,247813.58455,188183.22397,174406.35743,219402.33551,24906.83984,141353.65528
2024-02,683922.09797,1432139.39139,288999.29524999997,404261.77774,499649.88663,548119.54131,305038.61647,459371.35176,370883.36668,334161.839,425778.30565,49207.54537,280429.73636
2024-03,1046241.4636399999,2159344.55,456057.63827,617871.5997499999,764330.96529,827642.7565400001,452006.82677,670521.80499,568152.82432,506703.56958999997,634752.06699,72241.26409,429245.86221
2024-04,1398258.4363799999,2886678.73425,637169.96126,833292.72526,1020130.6431100001,1087744.4782699998,595733.25243,878452.96717,762146.03478,675248.73488,832278.75878,91688.76215,571119.1473899999
2024-05,1755844.0481699998,3636602.9825,833413.77525,1056379.6057300002,1240511.94656,1353433.32617,750274.92444,1092621.0278200002,952232.16547,847013.4990899999,1024498.7982099999,110077.20436,724376.96159
