,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2022-10,10097005.29526,8861998.93013,6674030.874220001,6632770.85697,4105341.40122,5377908.150049999,2988815.2956600003,1811988.30477,1764163.25553,1183188.8808000002,1876654.93303,169031.0153,2596819.35651
2022-11,11426362.19743,9678611.53853,7718018.10156,7508499.3499,4685699.04791,6069972.91251,3523561.84462,2050219.1590699998,1986673.34023,1332401.77703,2041733.2199600001,186204.46033,2807262.1212600004
2022-12,12829718.96735,10154550.76234,8773165.62782,8486073.114740001,5291899.34682,6831617.22629,4116983.8831300004,2291585.05199,2195977.06827,1498968.7366799999,2231171.7269099997,205677.4792,2685867.88749
2023-01,1422794.76931,905415.80959,1018628.4119099999,960357.7080600001,601048.25512,758163.2919300001,621836.98466,236298.47577999998,280979.61179,163689.09715999998,200430.86135999998,19557.28364,224253.23502
2023-02,2656160.04841,1672591.59194,1944314.67518,1815593.9794,1151076.1207299998,1363302.59226,1159777.57937,422220.61098,472541.47231000004,303975.55136,361927.30952,37542.19597,402501.08005
2023-03,3976728.0732,2522296.3714,2878049.40527,2753498.53008,1772483.43989,2152025.3057999997,1775031.86368,632393.76846,718438.74138,457134.96282,548637.12533,57230.53798,603319.40437
2023-04,5196089.10068,3419771.11512,3809189.70811,3649091.96704,2389367.35353,2826299.57642,2350823.5418999996,816312.21359,934260.74605,613279.56161,723486.60445,76741.66575,803924.4394500001
2023-05,6560454.29373,4355506.33413,4874183.27306,4571207.84125,3018514.8586,3577346.44079,2950718.43033,1043941.73681,1193382.08577,785263.0450200001,911051.16964,97633.55407,1009598.20959
2023-06,7937906.32969,5402081.3319999995,5926677.59139,5517016.18898,3701410.7663700003,4306635.95081,3540877.9248699998,1298723.4381000001,1453830.1752,957485.05792,1101764.27898,119894.29647999999,1222400.92579
2023-07,9421662.26832,6564908.04178,7024314.07597,6535634.49084,4434843.77169,5094254.53516,4154508.2357900003,1572690.2955099999,1768154.84482,1154805.90784,1326591.48866,145356.48828999998,1453534.71597
2023-08,10940914.24474,7704712.1367500005,8105719.28166,7588208.05441,5165384.54839,5823181.04375,4779154.13521,1845643.04932,2059607.8931900002,1357827.04455,1540126.9502400002,172513.30103,1669244.27038
2023-09,12381771.94175,8829271.2282,9077765.91721,8624076.206109999,5815180.61028,6352626.1071,5397728.16692,2095716.3958800002,2349680.3216899997,1562126.67469,1756581.68716,198102.07983,1928801.8598500001
2023-10,13771324.55333,9986085.38029,9999139.76962,9706176.484420002,6501134.245829999,7209755.74429,6026902.2413800005,2321629.66695,2637848.07501,1780347.00572,1955962.5237,220981.38839,2180527.5162500003
2023-11,15188676.17806,11145299.17306,10968996.82048,10795596.37187,7182768.83355,7907574.44361,6632192.59219,2563495.71191,2930648.20828,1993629.45249,2151809.28478,244106.77542,2444336.95081
2023-12,16626413.792510001,12365483.97666,11997079.381269999,11995948.916749999,7888415.09224,8640708.09667,7225371.55154,2811730.6604999998,3234929.7796300002,2219422.79685,2359537.2885800004,268251.61043999996,2705539.59362
2024-01,1453306.95247,1227690.6259100002,1012762.68975,1223034.40691,747240.2972700001,738744.80333,577864.7289100001,269469.60709,322841.11853000004,227162.13184,215943.41493,23386.696229999998,301734.75832
2024-02,2850165.01655,2365278.6044099997,1979443.25312,2398039.30511,1472464.33757,1418679.17108,1115005.23095,521432.52681,611994.9327,438581.50963000004,420751.85965999996,45452.49728,587493.22924
2024-03,4285824.54804,3556100.83602,2986844.03847,3682987.58908,2224975.9254199998,2102667.5814199997,1667062.7522,815780.02587,946876.20725,651519.8480499999,635202.4086300001,67977.78632000001,904858.2679999999
2024-04,5678476.243899999,4726740.42741,3982356.38252,4947123.27724,2950109.69635,2827100.95559,2201583.68827,1090692.37222,1280350.26807,853496.09131,878493.9928400001,90881.63930000001,1217313.35577
2024-05,7105276.0632,5950071.01032,5026525.93392,6284037.55682,3694148.3462900002,3541451.48718,2751440.97161,1382724.40641,1596340.48903,1065692.68279,1100817.2747900002,113602.31686,1556229.3717099999
