date,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2020/11/01,0.005018391131808531,0.00012055201085132569,0.0005547702741174518,0.000783053216501973,0.0006062592095326613,0.0012718783471983585,0.0021446939260810465,0.0020324000982176386,0.0006593056005382989,0.0026410427348532817,0.0008483058626711704,0.0071970510834217715,0.00020511469148179403,0.002282614973303261,0.0009090591294595379,0.00016866259198363006,0.00017437465873059043,0.0005401596757226527,0.007131267673918551,0.00022570455509566376,0.0022972100616072064,0.0022586354278503642,0.27931873438815086,0.01390528522322199,0.0016166333103030343,0.0006841922149593532,0.02484540861570762,0.0005064100118948154,0.0008684631954895591,0.001548555072080139,0.0017466564329934357,0.00031011697947830465,0.0008199776280371501,0.03992965721647106,0.000947508672469187,0.004008400274876598,0.002374639096837215,0.006593152940120653,0.01191726070494332,0.000558945029222015,0.0007235925823934923,0.0033539403594288423,0.000300818705837987,0.13267435123830143,0.0292564415839857,0.0016756923459739146,0.015175324034539847,0.00039821635650639256,0.0014834579000719635,0.0032375646715952643,0.01322613218485767,0.0014156471908986703,0.052947567653670334,0.0009716965626465349,0.001242094492045926,0.04854602649271923,0.0003872332135470041,0.011954353494755071,0.00021707765537640165,0.0006251795969255978,0.11577661726173673,0.08185233353131668,0.03439007729202754,0.0003901010983577604,0.015207958558281012
2020/12/01,0.005196042432683267,0.00014893093426353548,0.0005644934588198922,0.0007572299511259407,0.0005876147772906253,0.0012301809384316427,0.002254024992320376,0.0021574287728797358,0.0006591121845259375,0.0029917424156597964,0.0009197908975817176,0.007261760256496439,0.00019533152169898732,0.0021813844217335914,0.0009472047590364836,0.00017253621213435423,0.00015742282191105657,0.0005555955694259889,0.007380898525074618,0.0002515951257887372,0.0027576515850061545,0.0021542325823147674,0.27263994915358014,0.01497514633440149,0.001715346044125771,0.000691740218607258,0.02586279392650949,0.00043118740123102646,0.0010002343293982795,0.0015746482612865556,0.0017073663759792875,0.00029519018818791054,0.0008029905055936703,0.04019077402848716,0.0010747180303781083,0.004035952911248328,0.0020340998379332373,0.006442413054275617,0.012175133577411129,0.0005190475144704325,0.0008089315812547737,0.00340384627373768,0.0003158952496347489,0.13148291703435402,0.02959112079309512,0.001800341399741826,0.015580733644259478,0.0004167301836873736,0.001488894621659535,0.003367410756874057,0.013369438107303316,0.0015892050611428764,0.051553503257798776,0.0010112292994889725,0.0012906652201455425,0.05044779306693711,0.0004280356689263664,0.012071535544085391,0.00021541305914593283,0.0006849501767984734,0.1187402479933093,0.07856787883125532,0.0358920410701238,0.0003995621259356676,0.015830743149995986
2021/01/01,0.005206579346989992,0.00011989921879758283,0.0007562886165438978,0.0008330063856219025,0.0007175921815699957,0.001352573345514294,0.0022020631273978564,0.0024135163124669842,0.0006704161452049731,0.0036681368505896905,0.0009452760931965101,0.007798511470506713,0.00024453640466181854,0.0022181634390796,0.0009398452682722801,0.0001601635475228354,0.00018797315930160264,0.000623093782367741,0.007931335422443227,0.00022434545344040597,0.0031919353918996797,0.0026627147849098603,0.2709720971184523,0.013403307036621934,0.0017165607037574265,0.0006647703397257403,0.024912816733326765,0.00046172738717933644,0.0009978906466892063,0.0014130872209811873,0.002037313204864668,0.00029896845321046876,0.0008842045296249974,0.03870483591284309,0.001012364117655538,0.003781787567866959,0.001912929646488699,0.005826697571239861,0.012526719551588439,0.0005315375776566569,0.000900527505469573,0.004097684765272897,0.0003392851759358488,0.12862757309635034,0.03006758181539287,0.0019866827801529713,0.01789350529335595,0.0004222435216317568,0.0015584908142052668,0.0036965827038842078,0.013303215938041244,0.0015343750008431551,0.054382246305403815,0.001114426941938737,0.0016267644758144652,0.053839702966979486,0.0005268204485789281,0.01182865872355531,0.00021594280773870722,0.0009457821813519502,0.11755875963007546,0.07258453627777355,0.03572160013642597,0.0004265927474866134,0.01767283687826813
2021/02/01,0.005433056981098428,0.00012819504187648484,0.0004959469167318298,0.0008556878087344725,0.0007180676631014232,0.0016428534977506722,0.002173992257906454,0.002365033629488154,0.0006857279692945187,0.004226077693589261,0.0009349027616874617,0.0074761786456342605,0.00019741655617893842,0.002116676691216262,0.0009492363956245069,0.0001594958285062198,0.00016841755238129484,0.0006458677276467107,0.00810084204869032,0.00016654441119612042,0.0033051657687579537,0.0023893357347580446,0.268022057784574,0.013454632274322642,0.0017290797311404745,0.0006532393185279883,0.025290128637445845,0.00043532890774629026,0.0009354981730610814,0.0017734230280451353,0.0021110242054647034,0.0003306304446873368,0.0009643464694845938,0.04094555040858926,0.0010714275247522258,0.0037442737729693845,0.0018317913952377184,0.0061107599616026425,0.012823678206346407,0.0005514222032901403,0.0008415486966206558,0.0037425240228774687,0.00038530906409155327,0.13325160160973085,0.029882413639249126,0.002073153175630416,0.01747006405601034,0.0004009766143188011,0.001514783674048307,0.003348547304874065,0.013073800704699112,0.0014727307589624643,0.05620738586005866,0.0012235901224547008,0.0013132402405605383,0.053345478451134125,0.0005025002003779164,0.01182706230103893,0.00021695925089880623,0.0008202291284616161,0.11329564605660215,0.07207884060551172,0.03465878009680898,0.0004231874636455147,0.01851663487219552
2021/03/01,0.00548546232368467,0.0001254887778769735,0.000498236528599742,0.0008245310979162989,0.0008217964010738118,0.0016818458034779326,0.002256740112012544,0.0023865617180111698,0.0007048720387948764,0.0037650307623928523,0.0009773677154269174,0.007360151199663507,0.0002085140404313832,0.0021952621242900964,0.0009443003427649797,0.00015874082468799402,0.00014804207695428523,0.0007108322120245666,0.008303211539344624,0.0001875810267190852,0.0034567745301354452,0.002524662862917562,0.2679984768978602,0.013596743800146773,0.0016593426322841851,0.0006488509777641464,0.02515778128715669,0.0004450853026155892,0.0009059733334267597,0.002060339598490772,0.0018695051974157019,0.0003585520837368872,0.0010748196025039463,0.04084782002826832,0.0010283544905243284,0.0037946903177807764,0.0018674558335184835,0.005738139162441386,0.012508926714167257,0.0006239901494826367,0.0008722845046089856,0.0038907873619413633,0.0003559502831223128,0.13360310417430152,0.031078638898148218,0.002117159007184077,0.01669602633145175,0.0004067305150347119,0.0015261838113426035,0.0033306204137575728,0.01309436808247945,0.001498254517128579,0.05652446116459592,0.0013472736152995394,0.001512138849326255,0.052514473872567975,0.0005113615177759592,0.012169022630237536,0.0002162401977431206,0.0009566000641042411,0.11323534165734297,0.07142178697287356,0.0335902178259563,0.000417964077815928,0.019202156185073385
2021/04/01,0.00541341247833396,0.00012850624520064423,0.00041722459022085304,0.0009314211818492534,0.000673172564541351,0.0016127081553590414,0.00225351264851498,0.0024268823116461234,0.000617821938003592,0.004369080329061342,0.0010100722812583173,0.008038952879743539,0.00018543122743048358,0.0021345236134161644,0.000956380112170343,0.00015275828017399085,0.00014986317563999896,0.0007941215483549843,0.007898683865495101,0.00021818486254098464,0.0037535030052368214,0.002688919404595169,0.2647428731050231,0.013210562566757546,0.001819647364790685,0.0006489005339295016,0.024797790299207974,0.00041655308506425773,0.0008925645504992907,0.002131484523769304,0.001539881502663153,0.0003470998444951624,0.0012608912496626238,0.043018714746019274,0.0011815094836538185,0.0038312474847276043,0.001995565910578896,0.005781802278031098,0.012979957182918436,0.0006612094076826341,0.0007196648995898845,0.0039082889243430155,0.0003354169980893327,0.1376498283112082,0.03128674148998259,0.0021240954670570136,0.016801309675925524,0.00040772995131239936,0.0015216691238188382,0.003450135004050576,0.013167384758895489,0.001659796114175356,0.054255383793924146,0.0014791223176069735,0.0013591817199862834,0.052786438866571875,0.0005101251505213715,0.012350785474915695,0.00021371062770930187,0.0009401170259118591,0.11517145680323695,0.06662487049352357,0.03297304126742809,0.0003834769888091575,0.019836836933145138
2021/05/01,0.005471337006123891,0.00012607010755929311,0.0004398596687722315,0.0009243264694682007,0.000607842444034312,0.0018532432707949185,0.0021592718588758298,0.0023382088305553476,0.0006159330960052851,0.004377747705518423,0.0009397846016810151,0.008392650701766322,0.00021795606508222124,0.002179708648100726,0.0009344337156600295,0.00015046528216972844,0.00015037617888704138,0.0007435823083050579,0.007587621685118711,0.00025452894873289234,0.003723680198629614,0.002535388076454836,0.2623781145835893,0.013136427964044944,0.001930119136921549,0.0006290245790934732,0.023463695028558797,0.0005804680256445817,0.0008394779683721991,0.002044725098506288,0.0018673951068291653,0.00035287511139341684,0.0015123325075434,0.045394784678908236,0.0011953664276289958,0.003837946920161799,0.0020043370790258823,0.00615955844087866,0.012621881467788086,0.0007837062932704551,0.0007066572220853466,0.003849472959988882,0.0003557024440210458,0.13681275979611981,0.030253311291454345,0.002122686787528256,0.016924438819422356,0.0003966270835961158,0.0015016412377125857,0.0034007527669300463,0.012916315884822102,0.001737432458801957,0.055911974590960464,0.0016397714581572903,0.0012928153858400313,0.05253794798860743,0.0005815263531402395,0.012312196201554404,0.00019543421842304937,0.0010381046721612802,0.11467322435959812,0.0677605455493931,0.03317522614875829,0.0003499259482302258,0.02009725508623799
2021/06/01,0.005626403281259912,0.00011758315624128379,0.0004383816952383397,0.0009108127608949045,0.0006457150082875107,0.0023047834764588202,0.0021379008301075503,0.0024331130058749956,0.0007300835844690207,0.0050321229089016605,0.0010156112282704043,0.008188674486489795,0.00017960839038290953,0.002201600221598585,0.00094921107742519,0.00016669510816602143,0.00014676761076172474,0.0007504429829191572,0.007836804417431412,0.00024781448496811104,0.004284715784611207,0.00255667838733897,0.25836262999552173,0.012364451972128892,0.001913944057761603,0.0006188149903065145,0.024741149425873864,0.0004369153006174344,0.0009401087811480977,0.0021778396831717943,0.002149077866818955,0.0003656299942727949,0.0015476744312108452,0.04351776717358541,0.0019110745480339856,0.003937268147982082,0.0020726987772127347,0.005893438376280799,0.012835553739172991,0.0007205409693159393,0.0007513835128227566,0.004049393525859963,0.00035031432010088526,0.13645137552945466,0.03090211379605787,0.0022154967141683832,0.017345146381555467,0.00039980867328964846,0.0015245124649072364,0.003470054848730515,0.013364721586752143,0.0017111308975824773,0.05584035686239263,0.001655754697846302,0.0012589342136567405,0.05407197729674467,0.0006394375067313795,0.011914299632138069,0.00019020492296018386,0.0010669351158524329,0.11841832185400461,0.06262947654421881,0.03376333624182081,0.00044839791400653106,0.020159012827830922
2021/07/01,0.00580948009313913,0.00012162378260097334,0.00045096181825921206,0.0009379104913371592,0.0006698170323653189,0.0020911741923510464,0.0023691506339801635,0.0026174683611876605,0.0007793612111351871,0.005234402787521906,0.0012150242269954822,0.008494592063169526,0.00016784329968157772,0.002143607196623703,0.0009976003289161458,0.00016884618194744482,0.0001454180157414141,0.0007349035366772328,0.007702392929004372,0.00024024060254245478,0.005188725685895427,0.002974774502344347,0.2574852692017001,0.012658147962075981,0.0019245330077858076,0.0006759684686856638,0.024289774355621456,0.0005700274066241298,0.0009724694308472966,0.0021816382007550676,0.002184600262924875,0.00036700681064352796,0.0015954686009750157,0.04496707176360225,0.002942277850309868,0.004027473263057461,0.002147957348624445,0.0059588243505910386,0.01325728476033742,0.0008347004008310849,0.0008145092113224686,0.004783012084007769,0.00034389451046572256,0.12971241682624943,0.02998310230448316,0.0020603891442794947,0.017835964369816062,0.00040835486895908734,0.0014702855718629465,0.00379662923198497,0.013425137090115268,0.0018950037376413967,0.057466412196399946,0.0017030482315703655,0.0011081196870431798,0.054240408805850196,0.0008543524764948472,0.011836746834273512,0.0002312991410814217,0.0011025135260848556,0.11580859791427695,0.06321357445029746,0.034075824284731736,0.0005442830820612132,0.020990307999237214
2021/08/01,0.006157148771612026,0.00013627549734438772,0.00046939220379686215,0.000951476762411322,0.0006847729077511142,0.002318907832549493,0.0023417443051765006,0.0026179950613517767,0.0008480502848625594,0.005826989462836658,0.0012599128470524332,0.008793144596629814,0.00018745548815473503,0.0019650972738948936,0.0009745154273900664,0.0001620339991886481,0.0001630482166237472,0.0007560622007929956,0.00753542823328997,0.0002436669120734464,0.005290239500317949,0.002829518863627679,0.2557206576375842,0.013680383840656353,0.0018718361454737869,0.0006690771366354653,0.02505553533385642,0.0004924329559906681,0.0009433127402602035,0.002343666765041087,0.002288186233162825,0.0004048978137658583,0.0016551224249602013,0.05098794697074484,0.0027854161150937208,0.0041610863814778775,0.0023872355587056353,0.006049415018471626,0.013217824456319667,0.0008507211168484364,0.0008410571945372588,0.0049931048765809605,0.00031692311454991734,0.12720833027064565,0.030163533771405345,0.002135374014894328,0.017398269873775893,0.0004069058385057044,0.0014796256231774491,0.003524591631201109,0.013781165921030557,0.0019278488519824518,0.05815524915682116,0.0017776696614169231,0.0011453705017858442,0.055292489377123485,0.0009159610231766463,0.01196334826835501,0.00023262153135304017,0.0010865858770288,0.11060260719820161,0.059988404304279735,0.03381110227945899,0.000546111116811173,0.022228117428123077
