2022-08-01,343344.61543,9517.88122,,,55377.46841,4186.35926,,44626.14339,,25400.0,,25716.50052,,,,,,,,4011.67554,890.19727,,,,
2022-09-01,342007.9923,19514.31709,,,55377.46841,4179.00504,,42813.1264,,8200.0,,24909.89837,,,,,,,,4011.68283,890.47747,,,,
2022-10-01,337187.25121,13786.55523,,,43507.54325,4181.99875,,41802.31729,,25200.0,,24087.15342,,,,,,,,3888.61246,890.34359,,,,
2022-06-01,283419.29436,8123.74491,,,55377.46841,4186.91975,,44151.65084,,2250.0,,28316.05672,,,,,,,,4011.67143,889.64586,,,,
2022-07-01,280092.73534,9226.45981,,,55377.46841,4186.79355,,42958.2177,,2250.0,,26516.21199,,,,,,,,4010.02853,889.51202,,,,
2023-02-01,422429.36849,9442.83613,,,43507.33265,4112.27327,,42504.28286,,18200.0,,20470.93191,,,1685.79947,,,,,3448.28952,610.29545,,,,4.53293
2023-01-01,417207.82249,9442.83613,,,43507.33265,4138.81165,,44011.23786,,36700.0,,21423.10652,,0.4445,51886.59512,,,,,3549.55363,830.72407,,,,3.9135
2020-02-01,,,2977.17402,915.15749,73637.03135,7194.3272,3136.97147,48758.14768,61266.32798,20200.0,70503.9977,34553.11079,,,92.04036,,,,15462.239,,,,,,
2020-03-01,,,2711.96642,913.86654,68623.22937,6499.64985,3734.15934,55858.95722,61297.59497,23700.0,70483.9977,34638.73529,,,92.04036,,,,14608.77031,,,,,,
2020-04-01,,,3335.99147,915.10574,68560.30717,4112.27327,3742.83251,57063.45487,61193.45409,4700.0,69483.9977,51327.69893,0.08762,6.01093,92.04036,,,,,,,,,,
