Date,01,09,10,13,15,17,19,20,22,23,24,25,26,27,28,29,33,35,38,41,42,43,45,46,47,49,50,52,53,55,56,64,68,77,86,96,14,16,18,70,93,59,63,71,62,11,30,32,02,08,74,66,69,79,21,31,78
2021-08-01,20454.16118,0.0,1995.39214,,,0.0,0.0,0.0,0.0,0.0,3158.31653,19436.13203,0.0,0.00100000000000477,98.59625,0.0,2992.75653,0.0,0.0,0.0,0.0,0.0,0.0,62500.74176,0.0,1635.01703,,0.0,0.0,0.0,0.0,0.0,0.0,3849.31771,0.0,,,160.87322,,0.0,,,,0.0,,,,,,,,,,,,,
2021-03-01,22868.91815,0.0,2299.7093,0.0,0.0,4743.11876,0.0,0.0,0.0,19533.3093,3358.20554,21467.51765,,1002.63183,87.84569,0.0,0.0,0.0,0.0,0.0,57694.34497,0.0,0.06858,124218.55547,43173.82569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55607.41333,2907.6274,19099.4806,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,21105.58326,0.0,1990.14969,0.0,,,0.0,0.0,0.0,0.0,3058.06301,0.0,0.0,0.00100000000000477,107.16859,0.0,2359.06072,300.67945,0.0,0.0,0.0,0.0,0.0,43785.7739,0.0,1180.77428,,0.0,0.0,0.0,0.0,0.0,0.0,2559.5869,0.0,,,0.19727,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2021-02-01,23532.1621,0.0,4808.29601,,0.0,0.0,0.0,0.0,0.0,19533.27973,0.0,21996.6093,0.0,0.00100000000000477,85.87827,0.0,0.0,331.32904,0.0,301.35746,16273.54049,0.0,0.0,126054.16286,0.0,6850.06175,0.0,0.0,0.0,0.0,0.0,0.0,547.6285,2913.34795,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,37455.87508,,18267.53042,0.0,,,0.0,0.0,8238.90558,10636.16164,3131.50194,2304.10633,,1326.90103,46711.64592,126.50517,10207.96445,0.0,1500.69123,5835.37976,103144.9658,660.81884,0.0,139784.51022,0.0,4286.53598,,24722.38454,0.0,,,0.0,4092.24442,528.88152,274.21793,,,0.0,,,,,,,,,,375.30822,,,3132.08867,,,,,,
2022-02-01,13345.5645,0.0,17025.04294,0.0,,,0.0,0.0,0.0,0.0,2945.20413,0.0,,0.0,111.52503,0.0,2042.19248,150.46027,0.0,406.06082,0.0,0.0,0.0,57638.64384,0.0,1256.6419,,0.0,0.0,0.0,0.0,0.0,0.0,2408.99392,0.0,,,246.85115,,0.0,,,,1256.6804,,,0.0,0.0,,0.0,0.0,,,,,,
2022-03-01,13556.39108,0.0,1987.0092,0.0,,,0.0,0.0,0.0,0.0,2980.03156,0.0,,0.0,113.49245,0.0,1630.44133,0.0,0.0,569.02932,0.0,0.0,0.0,60118.63389,0.0,1290.90469,,0.0,0.0,0.0,0.0,0.0,0.0,2443.97474,0.0,,,222.92987,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-11-01,37143.45397,,15512.44932,0.0,,,0.0,0.0,8423.94489,10771.33013,4134.10138,2569.19881,,1373.7354,47854.51096,103.83302,10237.92444,0.0,1501.30644,5881.14421,102163.35826,685.53199,0.0,141218.71715,0.0,5350.97673,,25100.61698,0.0,,,0.0,4326.49455,651.49397,270.89524,,,0.0,,,,,,,,,,462.91233,,,3110.81456,,,,,,
2022-01-01,13237.46647,0.0,17007.59632,0.0,,,0.0,0.0,0.0,0.0,2908.09034,0.0,0.0,0.0,109.34681,0.0,1565.86932,100.21918,0.0,0.0,0.0,0.0,0.0,60760.57516,0.0,1256.46117,,0.0,0.0,0.0,0.0,0.0,0.0,2542.66592,0.0,,,246.48578,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,
2022-08-01,39984.6204,,15512.07123,0.0,,,,0.0,8790.38896,12025.00968,2988.11016,3565.83889,,1432.14885,52038.52291,244.42784,271.6888,0.0,1501.30644,12080.2981,107732.78206,801.64769,0.0,151036.21658,0.0,17271.54971,,29733.90578,0.0,,0.0,0.0,5902.04125,1514.53653,284.88664,,,0.0,,,,,,,,,,500.92739,,0.0,3010.12567,,,,,,
2022-09-01,35417.37181,,15512.19863,0.0,,,,0.0,8790.11616,11880.70603,3024.54574,1766.47654,,1449.76487,47429.49212,244.10696,183.92599,0.0,1501.30644,10947.0807,108770.1062,788.40784,0.0,142741.4262,0.0,9839.39899,,27564.90134,0.0,,,0.0,5137.93378,1201.28117,288.60477,,,0.0,,,,,,,,,,505.30409,,25211.9737,3047.46035,,,,,,
2022-10-01,35474.24133,,15512.32192,0.0,,,,0.0,8566.02304,11731.28822,3059.80605,2796.72475,,1398.57334,47352.76408,139.79727,10522.93092,0.0,1500.69124,6659.20637,108595.71809,726.6376,0.0,148860.4581,0.0,5456.03188,,26416.16158,0.0,,,0.0,4723.61869,1055.10056,292.20296,,,0.0,,,,,,,,,,497.24737,,25208.09048,3083.55727,,,,,,
2022-06-01,25744.62669,,17498.85737,0.0,,,0.0,0.0,0.0,1445.41382,3013.16301,0.0,,0.0,51842.11245,0.0,1693.58647,0.0,0.0,586.17124,42323.59754,0.0,0.0,104274.20554,0.0,1403.48244,,54551.61252,0.0,0.0,0.0,0.0,7346.21349,3542.98926,0.0,,,144.14267,,,,,,,,,,0.0,,0.0,0.0,,,,,,
2022-07-01,34903.64063,,15511.94384,0.0,,,0.0,0.0,7651.73992,21400.07796,2951.67454,2244.41535,,1459.21644,51752.55146,247.10828,268.27901,0.0,0.0,15913.06613,80221.42677,286.72666,0.0,160857.93167,8298.74027,18754.85886,,54159.38825,0.0,0.0,0.0,0.0,7267.45924,5419.44654,281.16851,,,0.00064,,,,,,,,,,0.0,,0.0,2996.35908,,,,,,
2023-04-01,59981.98415,,17571.96204,0.0,,,,0.0,0.0,10640.52191,3153.91337,3247.46908,,1224.56683,46784.89433,137.98663,,0.0,1234.01014,9087.21042,47535.36404,452.06967,0.0,101957.6487,0.0,4767.4152,,48455.5658,0.0,,,0.0,48179.84021,49360.4991,234.6056,,,0.0,,,,,,,,,9897.76574,412.60274,,,3262.38283,0.0,19574.45128,,,,
2023-05-01,60461.6521,,17398.90011,0.0,,,,0.0,0.0,10636.16164,0.0,2188.24587,,1174.57674,47378.18563,140.61129,,0.0,1163.25561,10042.16439,48165.48342,373.91064,0.0,125957.25864,0.0,4089.58572,,49259.65419,0.0,,,0.0,52994.54561,48750.96684,142.53751,,,0.0,,,,,,,,,9559.97801,306.67032,,,3298.21461,0.0,19653.30784,,,,
2023-07-01,53777.98558,,15512.26973,0.0,,,,0.0,,10636.16165,0.0,1063.1165,0.0,1074.59543,48227.29722,140.36569,,0.0,1022.85974,9032.21917,44791.18602,155.80255,,122622.32219,0.0,3978.58174,,46257.28474,0.0,,,0.0,50693.09547,47710.57321,82.35644,,,0.0,,,,,,,,,8585.47136,321.47737,,,3370.94529,0.0,19604.05029,,,,
2023-06-01,58653.9212,,15512.15055,0.0,,,,0.0,0.0,10640.52192,0.0,1560.87445,,1124.58668,48201.91961,140.72494,0.0,0.0,1093.59098,9048.36986,48688.53539,233.33441,,126644.97464,0.0,4038.81785,,46835.98921,0.0,,,0.0,51826.26696,47637.80053,102.45825,,,0.0,,,,,,,,,9388.78962,314.32063,,,3335.19282,0.0,19503.26097,,,,
2023-03-01,65290.84786,,17842.91124,0.0,,,,0.0,7891.73536,10627.4411,3153.88908,1721.70469,,1259.55631,48017.49277,28.79528,9882.23519,0.0,1302.43869,3451.4589,87822.55552,633.2044,0.0,157717.04212,0.0,4960.33992,,22046.65269,0.0,,,0.0,7536.90774,41932.88885,245.20408,,,0.0,,,,,,,,,,403.04795,,,3225.32985,,,,,,
2023-02-01,66481.70386,,18114.73294,0.0,,,,0.0,7843.01062,10640.52192,3153.86714,1967.06228,,1273.02303,47767.2447,43.40818,10112.65811,0.0,1374.46658,3901.64383,86537.0611,632.46329,0.0,198134.18068,0.0,4786.51634,,23228.24316,0.0,,,0.0,7615.94882,0.0,250.50269,,,0.0,,,,,,,,,,394.41781,,,3191.81218,,,,,,
2023-12-01,93708.39901,,15510.89026,,,,,,0.0,39193.58127,36798.91196,240.04358,,933.23783,45346.60107,,0.0,0.0,636.84322,8791.17808,31362.22874,1.17539,,138850.16257,626.90508,23032.50426,,35461.10395,0.0,,,9908.14666,43517.47376,40466.89745,12.1273,,0.0,0.0,,,,,,,,,6477.45405,113.61863,,,2940.28458,0.0,,0.0,,,
2023-09-01,53750.44347,,15512.52863,0.0,,,,0.0,,11725.18595,0.0,645.54865,0.0,999.61354,44668.3511,,0.0,0.0,847.81316,9046.31506,44620.75784,0.0,,88511.41421,0.0,14949.90863,,35690.49555,0.0,,,0.0,47763.95558,47011.69645,42.75192,,,0.0,,,,,,,,,7625.39716,337.02476,,,3444.70263,0.0,19575.99161,0.0,,,
2023-10-01,54139.73643,,15511.55647,,,,,,,10681.44939,0.0,240.07559,,999.62121,45108.62923,,,0.0,777.21512,9038.47673,34109.94684,0.0,,81655.39584,0.0,14096.73242,,35601.06798,0.0,,,0.0,46397.84242,47040.56407,29.12715,,0.0,0.0,,,,,,,,,7264.5465,138.61657,,,3480.33094,0.0,,0.0,,,
2023-01-01,65805.6185,,18207.00757,0.0,,,,0.0,8057.66319,10640.52192,3153.84285,2090.91371,,1273.01221,47247.7611,115.59912,9952.76675,0.0,1444.80099,4205.30142,96201.63946,646.85931,0.0,186218.26997,0.0,3185.37331,,23809.03455,0.0,,,0.0,3941.20257,375.91933,255.39625,,,0.0,,,,,,,,,,384.86302,,,3154.66875,,,,,,
2023-11-01,97163.46902,,15510.76698,,,,,,0.0,39508.44286,39363.93769,245.18815,,944.63008,45534.53544,,,0.0,707.3311,9068.40404,33663.46831,1.18785,,124289.95717,0.0,17747.94214,,35550.57348,0.0,,,11132.89046,45649.54693,40668.88919,16.96104,,0.0,0.0,,,,,,,,,7426.44309,113.61771,,,2927.89422,0.0,,0.0,,,
2023-08-01,53717.27082,,15512.40123,0.0,,,,0.0,,10640.52192,0.0,720.94552,0.0,1039.60479,44825.94922,143.64716,,0.0,953.09726,9046.31507,45728.92461,15.39506,,101426.31985,0.0,4989.16019,,46007.69549,0.0,,,0.0,49122.68012,47745.31582,62.33552,,,0.0,,,,,,,,,8572.23984,329.37446,,,3407.84315,0.0,19642.73271,0.0,,,
2024-06-01,90383.27271,,10569.57886,,,,,0.0,2869.07266,38416.78217,0.0,0.0,308.61749,633.27692,27944.27991,0.0,3352.4751,0.0,439.2039,7812.15849,30056.79445,0.0,,181941.75104,1584.544,35337.62389,,93309.00169,0.0,,,23334.93858,42796.94729,6787.72611,0.0,,0.0,9957.11918,16392.6433,,,,,,,,,,,,900.68294,,676.05131,0.0,0.0,0.0,
2024-05-01,88378.64517,,10566.40376,,,,,0.0,2135.21073,38946.7409,0.0,0.0,210.48633,683.27139,33044.26875,0.0,4016.02805,0.0,469.21784,8269.45367,29527.59228,41.02913,,182796.97999,1583.86331,39593.98975,,92741.07949,0.0,,,13894.49154,43523.34752,7356.90533,0.0,,0.0,9655.70722,16627.47847,,,,,,,,,,,,1150.68294,,,0.0,0.0,0.0,
2024-04-01,88162.58252,,10549.4566,,,,,0.0,3052.95769,39595.03181,0.0,0.0,0.0,733.26564,39404.25794,,4501.67352,0.0,501.65913,8077.97912,29015.46114,0.0,,169183.81157,1572.01795,27270.78471,,92044.99466,0.0,,,15181.53647,45660.02906,45670.46652,0.0,,0.0,9627.59401,16868.08826,,,,,,,,,,,,1650.68294,,,0.0,0.0,0.0,1893.61475
2024-01-01,91382.06003,,0.0,,,,,,0.0,39282.02921,0.0,0.0,,883.24557,43453.73554,,0.0,0.0,602.01346,8045.69863,32829.91858,1.17539,,161004.69808,1439.89588,23101.78768,,35994.51733,0.0,,,8605.69503,43769.33667,40826.03156,10.2603,,0.0,0.0,,,,,,,,,5986.99242,,,,2940.28458,0.0,,0.0,,,
2024-02-01,91381.41673,,0.0,,,,,,0.0,39915.41037,0.0,0.0,,833.25283,43904.56639,,0.0,0.0,565.80355,8047.0483,33336.75418,1.17539,,169273.27459,1524.40279,23185.89921,,36625.10084,0.0,,,7663.5961,43385.53717,40510.00952,9.38419,,0.0,0.0,,,,,,,,,5501.20156,,,,2940.28458,0.0,,0.0,0.0,,
2024-03-01,90737.49974,,0.0,,,,,0.0,3664.70622,40028.09876,0.0,0.0,,783.2592,40904.24676,0.0,0.0,0.0,536.28034,8039.07453,33936.31865,1.14217,,169409.83481,1547.17443,23096.69854,,37235.67358,0.0,,,6861.01085,41485.71843,40768.91646,0.0,,0.0,0.0,17083.32789,,,,,,,,5010.10455,,,,1650.68294,,,0.0,0.0,,
