2021-06-01,36675.34468,,22341.00001,36145.72681,144801.5934,8761.03795,,,152388.45406,807.853,15053.00666,,2201.32763,895.84747,49.61643,29985.15262,91927.51766,6398.62585,8577.07757,586205.60131,48499.577,284.72605,59433.20346,1383.4343,75982.38368,63573.47669,171285.11815,5.08732,2535.68557,955.13612,,,55710.41668,,,,,,12731.22728,357.28272,,,
2021-04-01,33175.56065,,22341.00001,63766.30207,139405.69051,6974.22724,,,106684.88478,551.16208,18139.01604,,2400.28334,1112.05111,,15501.98798,49469.32623,8427.75551,10149.9089,500646.18748,48585.07253,307.96336,64697.56818,1402.52908,111503.95931,51400.9189,180698.45805,421.44635,1792.04827,2815.42777,8002.04166,436.59504,55697.44375,,,,,,12026.82233,,,,
2021-05-01,43126.15129,,22000.0,66625.856,140898.63492,6591.04004,,,151813.624,503.87803,18642.26114,,2297.08528,1046.41249,349.83766,22989.87613,65432.64023,6840.4919,7263.22478,561591.75371,3581.50096,284.24633,62179.48569,1395.48589,101986.3011,46990.29201,180775.18707,425.40823,1637.86429,3378.14524,,799.48717,55687.5,,,,,,10851.74725,360.46473,,,
2021-09-01,34027.88016,,35325.44522,36258.996,96318.33345,11794.6555,,,97426.31381,563.17814,16612.1107,,1856.06326,848.65694,,20840.4146,87651.50821,22252.68911,8145.69583,656796.50573,48317.90332,222.17968,50652.19478,1351.68404,42349.33307,4574.05556,316678.90837,,2537.58421,,,544.65633,55366.77083,,,,,,13479.74669,172.71958,,,
2021-10-01,11810.9609,,37755.45722,33855.37724,104563.241,10024.24983,,,103822.91304,704.04214,16230.9459,,1797.75719,764.08498,,27838.1406,92731.40065,22316.79852,5823.93071,712762.29143,48936.61377,206.40844,1803.29231,1337.20519,95929.0956,8277.5273,374608.9701,,2835.65101,516.30508,7537.09837,693.23632,55346.875,,,,,,13643.2885,170.84089,4836.32289,,
2021-11-01,4680.01254,,50419.03052,35453.40219,155522.04984,7019.57724,,2445.35076,115536.01595,635.54093,15373.91844,,10228.25503,809.85194,,26701.33435,111613.49498,21570.77246,8979.00649,709999.66149,49029.8897,190.86349,0.0014,1225.02049,86029.20048,482.14159,389664.70916,,2902.50625,3377.92468,7417.30545,,55374.09027,,,,,,13643.2885,169.28835,6244.32262,1600.20296,6873.38592
2021-08-01,39133.62996,,22341.00001,32362.50625,113563.2036,8714.52989,,,194856.17297,312.72808,17046.62101,,2000.10908,766.17994,263.17323,15983.91017,87950.82778,24051.02856,7813.55353,682053.46173,48258.15933,237.76762,53621.17604,1352.86562,36743.58373,4559.72222,282702.94088,,2537.30589,21.08858,,605.44915,55398.85415,,,,,,13244.76078,172.89062,,,
2021-03-01,28877.10586,,22308.0,53767.81725,117353.52289,5075.4013,,,106318.75628,544.31052,19257.00713,,2502.53315,1016.13461,14.80778,9642.27093,32323.61041,9447.84714,9849.29805,530082.49811,47068.27674,322.7211,66904.77166,1595.38015,65612.4954,407.09513,68320.66609,416.63116,2143.89243,5281.9614,7986.33333,881.80151,53027.11666,,,,,,11736.32914,,,,
2021-12-01,7809.33246,,50506.625,36137.70459,169939.41181,7486.76106,,3108.48133,127016.71957,103.03973,15438.98038,,7121.67257,520.28601,,27306.44532,122738.01753,15973.07409,6971.60561,805985.87177,47228.02527,544.6342,3754.04765,1521.33656,73012.67848,967.13619,436458.86706,,2925.73498,2300.90855,6604.19349,,55353.95833,,,,,,13643.2885,174.68442,6204.12884,1503.91298,30287.46652
2021-02-01,35615.07491,,22341.00001,54835.16857,116707.62351,5560.40055,,1993.48267,83335.22779,40.50144,19591.18187,46.76504,3040.07826,1120.92944,232.92795,5446.23856,32543.32379,12078.89112,6460.11744,485979.81845,1866.68414,338.70277,70548.94573,2287.18932,81580.56505,773.38492,69531.00918,413.39117,2148.11095,2082.80512,6589.01389,245.02233,133.57326,,,,,,7696.44891,,,,
2022-02-01,18946.65647,,49541.17816,33926.73941,188883.71872,7557.18307,,6459.2032,158296.96546,,16138.76418,,3129.55874,646.34158,,55107.82916,175187.65382,4526.26206,774.07894,583417.90995,47122.18986,582.97814,7634.13331,1389.48197,75738.09957,6329.79004,479405.1104,,3011.65468,5321.51234,3043.11302,,53681.13516,,,,,,13643.2885,185.09026,6116.11442,1337.23992,
2022-03-01,20412.14375,,49483.01384,38778.09892,192940.68292,10135.48159,,7473.75728,163452.97338,,16701.44745,,45386.86385,157.19973,,55567.4938,164881.97638,5992.39841,1876.11873,679079.30472,1828.17412,295.32853,11383.31961,1405.19897,107226.41865,6326.03988,549228.90677,,3109.17758,4145.27969,1571.64936,612.17764,53611.43966,,,,,,13643.2885,187.9481,12133.38555,1252.62622,
2022-11-01,47401.39265,,50112.16555,52281.83202,192144.69796,4765.8542,,21982.66508,137176.91248,,18345.83754,,43671.0212,653.02309,,100528.95478,77836.60936,14245.59806,2830.82862,769978.4594,,51.08513,9815.63171,1290.1667,29754.82175,6439.18621,736672.44125,,,1600.10735,34673.59265,,55113.0858,,,,,,13643.2885,20444.36774,11925.51272,1073.16771,61590.25749
2022-01-01,6390.38787,,50028.0929,38297.07241,190141.59309,9771.73028,,5786.59461,84766.1476,,15581.12569,,2731.66452,741.88369,,55174.00364,154993.48136,2983.74779,1435.59325,691043.24414,47176.98873,555.5009,7233.51305,1445.79124,96877.99918,24434.99684,422504.66877,,2926.05034,5327.01194,5795.79111,,54523.47308,,,,,,13643.2885,175.4081,6160.9075,1419.08821,93.33334
2022-08-01,21074.97303,,50064.36005,58547.65884,204472.47471,5555.17766,,22905.88744,121399.71585,,18641.61218,,46358.02057,1184.85903,,56268.37169,118075.15081,6099.94969,1936.81274,802167.99714,67.454,80.45528,9850.9516,1387.20471,110820.61273,1170.11268,644677.58665,,,2669.97462,521.53097,,55447.42556,,,,,,13643.2885,198.28701,12197.52855,1206.36729,49100.41802
2022-09-01,19787.45869,,50514.78914,46638.78946,199784.17917,4733.74836,,22427.5922,121628.60882,,18470.24428,,46090.02324,1056.81517,,55464.0831,108322.85093,6157.0165,3006.66517,737414.61038,,80.2619,10821.74753,1388.54864,37394.17126,5074.74137,664218.75794,,,1634.44935,11067.98443,,55344.47842,,,,,,13643.2885,180.00564,12087.3848,1161.94693,60954.76192
2022-10-01,19508.68363,,50538.00891,50391.40055,191144.19516,4949.37559,,23065.34633,122515.01415,,17913.90413,,45146.50379,940.27469,,39578.29921,91163.35335,10154.61544,3009.31435,859377.29901,,80.3968,9822.21035,1285.37988,34643.68908,1133.88176,735280.77083,,,2683.82711,34230.63847,,55128.74901,,,,,,13643.2885,20313.05377,12020.41074,1117.14973,61544.21679
2022-06-01,20949.2115,,49539.26702,64223.31053,197494.38431,7559.18461,,7662.16714,152566.4149,,15873.62514,,46159.63447,668.65403,,57149.64543,119916.16383,6044.60976,1813.45643,606163.88375,1500.49607,128.37501,8043.61964,1322.74019,52462.94281,6350.94123,570886.21315,,574.5053,,934.37147,,54338.98489,,,,,,13643.2885,173.4602,12186.59278,1256.26051,
2022-07-01,20945.61459,,49572.51625,60399.13472,196337.67219,7256.43684,,22636.20282,118447.98529,,15504.216,,46399.32817,654.42007,,56581.02713,121954.92063,6042.38491,1898.20062,701509.29173,1458.81476,128.47786,11400.93886,1326.31541,102719.43099,1192.6321,572232.7491,,,,935.10428,,54925.04482,,,,,,13643.2885,173.30047,12188.83672,1250.15125,
