,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2022-02,3002178.98994,9080.88575,307882.50954,140252.42256,8923.888659999999,556.06,1227736.8602500001,103996.34001000001,0,0,48507.395860000004,3164.5856,0
2022-03,2974563.3295799997,7231.8143,159566.06643,120743.71123,6845.76883,200.58,1232941.75408,93708.53052999999,0,0,43107.24088,2703.00576,0
2022-04,2993127.67046,6965.07119,165273.05488,111932.43867,6186.95647,62467.83298,1234013.68664,92078.87432,0,0,40933.05855000001,2638.24996,252.39640000000003
2022-05,2929960.24347,3442.75666,171572.41556,106928.18914,4423.493729999999,0,950245.85352,62327.87348,0,0,36778.647450000004,2585.4006200000003,115.1384
2022-06,2861436.67019,16404.39345,486551.96076000005,420136.06173,0,14757.165519999999,644848.53038,270780.85508,0,0,37013.70136,9718.87195,1813.8647999999998
2022-07,2883278.71623,16617.215470000003,443442.87468000007,402417.73456,0,137846.66884,349642.6839,274050.37368,0,0,29327.21199,9834.07885,0
2022-08,3270559.69393,0,262910.59611000004,398013.67476,0,80735.39194,92503.67989999999,206790.90706,0,0,140423.92548,9973.61299,0
2022-09,3628289.48986,0,233426.65406,390937.11676999996,0,140889.49891999998,68267.28989999999,227570.96942,0,0,205379.58332,8699.93758,0
2022-10,3613728.47455,0,277354.45807,317814.41223,0,5460.33672,68435.0199,211667.62286,0,0,132049.34187,8017.675569999999,0
2022-11,6155129.19569,0,280332.30011999997,367927.33583,0,5434.74096,66339.7,182208.66982,0,0,182019.05818,9173.23721,0
2022-12,6387982.29895,0,268449.24871,313526.57217,0,3245.53302,0,175307.13035,0,0,856865.89935,6734.794489999999,0
2023-01,6495509.313930001,0,297622.11817000003,280381.41754,0,0,0,180507.65474,0,0,847825.1722700001,6957.03827,0
2023-02,6234892.478960001,0,284113.27102,272439.14229,0,64861.14817000001,0,119747.60703,0,0,736963.74364,6776.71194,0
2023-03,6405194.789929999,0,291595.54185,232421.7076,0,5322.953100000001,10.6053,569193.4225799999,0,0,683200.59102,5040.44329,0
2023-04,6279338.09107,0,301806.17265,151677.11068,0,7661.231489999999,0,146585.43631000002,0,0,425729.7117,3876.40867,0
2023-05,6396061.98107,0,323657.47651000007,144232.42669999998,0,94788.31404,0,274131.72137,0,0,281247.08827,3628.2169999999996,0
2023-06,6475451.12983,0,332116.10112000006,116891.77429999999,0,11745.05644,0,210712.35100000002,0,0,50897.907230000004,1955.44018,0
2023-07,7524101.73802,1725.3428,320242.84416,62067.713939999994,0,59141.167199999996,0,237197.70042,0,0,32187.59738,1595.20414,0
2023-08,7325139.15991,0,332050.43409,62427.265550000004,0,27421.28829,0,100533.05835999998,0,0,224228.62636999998,1612.16056,0
2023-09,7222956.411319999,0.16799999999999998,338392.10795,28857.60614,0,97833.30149,785585.862,324589.15997000004,0,0,133763.8296,0,0
2023-10,7158554.472809999,0,419085.11378,0,0,4543.039580000001,302550.94859000004,752333.98559,0,0,337101.13015000004,0,0
2023-11,7323113.1973,0,419365.22119000007,0,0,0,712728.14196,656713.1045700001,0,0,320317.88875,0,0
2023-12,7534349.9064,8509.5211,413685.11815,0,0,0,492325.87581,550178.11498,0,0,26919.88329,34.964299999999994,0
2024-01,7715749.643329999,0,407127.91743000003,0,0,37737.63656,258202.23662,515201.25156999996,0,0,19065.636649999997,0,0
2024-02,7708016.22594,0,417592.71151999995,0,0,8428.840530000001,474065.04658,484833.35618999996,0,0,303783.87461,0,0
2024-03,7493708.24213,57.86,414553.48251,0,0,39881.80164,506444.19357999996,485119.03596,0,0,320062.40401,0,0
2024-04,5421867.7986200005,0.12000000000000001,417435.80552999995,0,0,757.58546,523928.61546999996,275962.09821,0,0,364333.73877,0,0
2024-05,5405353.67758,0.36000000000000004,439519.64563000004,0,0,32922.41003,851683.9635,650512.9696,0,0,792916.52111,0,0
