,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2023-03,2501277.26083,1884403.7973500001,2148981.3520299997,1262938.36646,128169.24906,1790524.7461599999,1705729.4482800001,362847.71222,339151.64576,286123.0782,157284.32901,15281.328959999999,137179.5776
2023-04,3411329.44577,2719432.71752,2849277.5262599997,1597499.87653,368048.83254,2460530.5748699997,2350502.95224,418546.94677,566919.8322299999,463191.69897,180677.25008,33669.354660000005,189026.73822
2023-05,3913259.76609,3641918.5323400004,3552417.74261,1746860.47011,735333.46068,3143889.61346,2789323.58635,617709.57326,849066.45929,507387.75279,201628.25933,31906.22013,210414.65486
2023-06,3806960.71937,4483579.08281,4369968.32685,1966435.0103,1215082.41247,3492037.89649,3372395.68982,640024.50248,1117031.83269,645349.1657,220320.67416000002,46311.85765,269935.40565000003
2023-07,4592816.06852,5398371.343800001,5259281.2299,2365943.97934,1864418.16402,4437114.18288,3967208.65309,992012.49811,1409723.8599699999,844893.33623,250309.27304,61995.18775,369033.87443
2023-08,6153629.90255,6129161.09932,6222422.92774,2830416.8849,2635895.48618,5035198.1152,4424833.02378,801347.14748,1627897.49308,1044735.32179,268593.11331,79019.66831,512464.78753
2023-09,7467169.63817,6936548.340070001,6924467.80608,3545396.4324100004,2801792.93443,5805473.2183799995,5155616.23785,1006259.81638,1842898.5187900001,863821.33468,303833.95478,96884.44277000001,704249.11845
2023-10,8425809.55661,7898224.88288,7549845.576599999,5246308.46209,3534654.54556,6471872.140860001,5973378.63224,1780481.34347,2048203.82906,1171176.04491,310059.48379,105529.58298,964123.08919
2023-11,9059715.36806,8178395.462309999,8363126.996929999,5639851.472039999,4248325.08992,6652503.599169999,6550585.95337,1698600.79646,2125233.4895200003,1263956.10193,319250.90173,121383.53924,792490.39109
2023-12,9735500.10606,8237433.309870001,8590698.78412,4013459.22729,5418114.66811,7422838.0939299995,7203018.13193,1866206.42408,2286251.82113,1517262.66014,181787.3306,118427.39288999999,1061947.57456
2024-01,1366396.57197,934000.7242200001,814440.96437,467769.70247,1124894.05253,644150.3886399999,632592.88442,397457.16492999997,365359.49043,277866.31818,83045.76640000001,17682.60499,267018.66612999997
2024-02,2530866.9279,1883075.8083600001,1599764.45068,822480.70577,2081804.28342,1250975.26194,1160887.8642300002,643922.95258,682547.30685,480091.6497,226755.78424,29846.553920000002,175709.3682
2024-03,3364105.39805,2845069.2561999997,2322114.41464,1418759.1584700001,2687883.93445,2075011.17854,1283104.29832,587992.3323199999,970759.4612100001,409041.3768,318777.57989999995,41546.98347,687103.8534100001
2024-04,4402362.18513,3548551.4973600004,3155648.4913,1971556.38008,3491877.28474,2609407.1922500003,1792442.81418,898683.04043,1068779.9429700002,540596.89694,384277.84061,51752.20895,922163.3040499999
2024-05,5318525.683789999,4261860.75968,3952272.1831,2596948.54111,4167361.2251100005,3203763.42256,2303591.9419400003,1530723.33553,1230387.6198999998,575957.33183,394382.50395,55817.60818,1017687.8828599999
