,raiffeisen,fuib,ukrsibbank,universal,agricole,otp,citibank,pivdenny,kredobank,procredit,tascombank,ing,a - bank
2022-12,0,37618268.33598,0,10819776.84409,5278503.128820001,2606593.81585,2087050.2904700001,1783287.8671699998,3337981.71103,892.6915,846407.50267,580857.3507899999,135557.22294
2023-01,0,31937876.47304,0,12096534.942499999,5941176.208880001,2740166.20574,3515621.9305700003,1810888.58135,4106348.2742199996,907.9572999999999,1370579.12519,610397.78508,141050.17202
2023-02,0,28524624.47388,0,12369334.17322,6697909.34549,4162165.4854999995,3488722.51571,1320392.1160799998,4979877.19543,887.0815,2054776.5897099997,624368.73723,138917.87206999998
2023-03,0,29478177.9508,0,16367504.095069999,6412302.5826200005,6512454.35951,3891850.47751,840060.2266899999,6000173.0441,906.3898,2423288.75684,792351.07914,73141.18598000001
2023-04,0,36235411.90324,0,15613630.08345,7059277.36905,6429644.01293,3537888.5528399996,3612336.6393899997,6061379.843029999,915.71065,2347613.2204699996,719792.41489,75515.76802
2023-05,0,44335614.89107,0,15103894.361049999,7076296.29092,6021812.55762,4775946.37739,5430687.06439,5979383.40971,898.1233,2094302.12576,795123.31555,72743.39275
2023-06,0,52551525.760649994,0,15235553.20411,6662935.863590001,6455986.797710001,3653833.99336,7812757.1729500005,6042452.51556,910.0099,1733143.20835,757410.45836,78998.48834
2023-07,3841169.01177,61647216.23807,0,15735319.74893,6830849.271570001,6581848.40648,3691359.0834000004,9153552.629789999,6405837.268999999,914.2636,1783200.98108,993891.1419500001,79885.40488
2023-08,5873030.29153,59775891.51181,0,16485981.779690003,7945892.913600001,7100617.74368,7114356.26783,10056495.18921,7021738.01263,906.53995,2744911.19142,1068936.97505,83804.48002999999
2023-09,6483416.43916,58991747.24085,0,18768690.08814,8727765.185099998,8226484.48345,7670934.17639,9938006.5818,7671625.639299999,886.14595,4272873.29528,951381.67894,80362.35085
2023-10,7384800.61887,61777556.80061,0,19470092.28402,9201178.69609,8354535.385179999,7811236.86895,9500167.93115,6582072.857799999,886.2796,4225712.74965,902548.0271500001,75420.11278999998
2023-11,11430468.337410001,58054718.88675,0,18312668.51844,9292515.17599,9397648.42922,8178986.42106,9657303.676690001,6577629.60242,909.3103,3014996.22503,950262.11459,82640.54407
2023-12,14292705.284,68167854.28054,0,19477362.956800003,10216647.431950001,9361058.4743,8307425.54477,9946977.501319999,8065476.9634300005,946.43035,3114054.81388,1112281.63504,89557.25763
2024-01,7497815.6089699995,65425694.666020006,0,19380070.065330002,9992928.72005,9458309.32325,8532371.20238,10260974.04155,8168846.70739,927.89425,4268212.19788,1179084.13249,94001.14017999999
2024-02,7391087.9148,73263547.28152001,0,17864743.07049,10224085.83804,9294037.975,11742873.545230001,10770894.04385,8073674.88673,931.3972,4411075.29446,1122384.96609,100360.31842
2024-03,9701504.63193,66868018.76258,0,19838306.379040003,10279501.93399,9452561.24849,12171491.07116,10886760.635699999,8195703.42307,949.0555,5095694.785519999,1092843.34471,104136.93483
2024-04,14626806.59798,72892734.54368,0,20489862.7415,11024286.604069998,9592933.663800001,12124025.51276,10173374.871459998,10143394.39163,1898.8913599999998,5372283.936620001,1154615.34406,104263.04191999999
2024-05,18371264.70519,73443864.46962,0,20642421.19411,11190190.731859999,11628387.06689,12234331.88963,9750858.107849998,10250121.83937,1950.10348,6122603.731029999,1332452.73638,99096.01202000001
