,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2021/09/01,1046671.82376,29804.93568,62471.36466,82831.7298,85665.93513,410040.51173,281247.93095,184678.52059,144253.20726000002,258716.04576,27137.41145,428720.02753,36381.275870000005,336348.50968,85062.07793,22523.16772,24124.50656,85477.2375,832602.08931,46337.85906,423697.23046,358068.45405,11742676.08653,216835.83999,121447.96898,57535.7507,1352148.5645400002,31248.61188,70291.9978,144261.85624,85749.37159,52512.0627,103969.26544,3515816.24836,366389.68771,436383.81637,115029.2525,244668.30662,1013112.2038,74301.25776,66417.2925,412018.3147000001,67512.9149,8252075.434640001,1576171.73577,215602.79614,1267264.06848,38747.65121,124137.9435,445619.42933,468979.78855,173462.51121,4129845.6396,168538.77412,54943.37376,4175327.56977,64667.60532000001,1038432.00066,33994.43787,181974.14457,1710977.7356699998,2205777.9871,2799890.2567700003,103669.40604,2964689.36706
2021/10/01,1042571.62782,33716.75702999999,70457.0852,93527.53583,96759.20927,475006.63005,313053.79319,211615.61314,160967.39586000002,295320.46339,31397.11333,485889.42484,39542.42414,390489.97191,96273.44965,24825.99425,26989.34813,100916.03127,939702.84393,51706.00475,486584.1307,401561.53709,13292245.64765,242926.46193,138333.44868,66719.68467,1544538.63054,35367.4368,79561.04478,160902.0856,97193.10276,58930.07519,116527.89028,3993621.47502,451789.13775,502947.7697,134537.30594000002,277413.15875,1147410.32719,82813.69361,74160.74224,469278.17963,75764.42124000001,9168211.447989998,1807249.14906,241884.70265,1425191.38197,43688.77966,139653.43349,504617.05965,531440.9045899999,197541.98033,4699547.94965,194555.11151,62361.26161,4867961.88333,72318.68287,1196231.16121,37296.94292,209200.09518,1948942.40755,2498175.32065,3149707.94923,117626.99404,3483684.68674
2021/11/01,1175962.49395,37217.31812,78654.47038000001,105127.84723,108032.63817,531284.60971,342355.87820000004,237675.38517,180860.25296,326332.5797,34853.7326,546169.47462,42479.08597,434808.70124,107830.90296,27542.66876,29794.16379,114259.69543,1049251.91922,57015.31534,540082.13483,441587.91187,15009802.80845,272746.25553,155225.22279,74576.16252,1721953.36574,39225.70468,88269.53163,179805.8379,104124.8484,64947.95626,128811.96938,4537216.6735000005,519082.37009,566280.00631,151133.96305,303396.27451,1284295.4549200002,93681.34325,83208.59771,528704.1961,82708.07171,10161011.07204,2027840.63852,270508.09566,1580278.32969,48502.34324,154568.46092999997,561545.82052,593741.46281,222947.39886,5268333.30805,233290.9296,69362.04663,5466454.141410001,80024.1583,1348458.65344,40729.98471,233067.35147,2164537.25734,2777862.88718,3464756.37374,132354.91288,3980112.63448
2021/12/01,1304791.44645,40698.0725,87028.48335,115879.09914,120017.77769,586602.13205,375414.58142,265213.34942,195020.48866,371043.79855,38554.987850000005,685877.2355,45779.77647,479336.11973,120440.96743,30265.88585,32679.26149,126306.60923,1161334.14723,62474.37236,590707.19543,482244.11593,16725729.05859,305917.74223,180208.3474,80066.15037999999,1914032.82168,43480.7743,98381.92521,196447.71105,121184.70845,72092.88225,140190.76828,5042651.26549,594240.59829,631398.8199,175184.22335,339943.59472,1421811.0353,103183.10951,91467.32072,624062.07173,89113.66371,11153256.06151,2265577.17396,302353.68046,1797665.59084,53634.36742,169701.22304,621094.72526,665082.49806,248828.96873,5880846.81621,270744.08604,76589.04366,6125994.45156,88410.18212,1549989.5653,44260.54271,258414.11776,2399626.3758,3075284.53204,3796362.73735,149296.47786,4512511.7402
2022/01/01,1494516.71444,44683.11591,96225.56522,143085.12728,135605.63853,649111.0836,414091.2070300001,309210.18571,221985.97566,415031.3882,47696.2361,900966.03666,49205.62954,522067.19498,133956.01458,33193.88552,36162.57087,157993.32824,1282805.92127,68723.50285,688202.82608,553343.72692,21569398.20565,349658.55682,203091.55249,88579.32577,2140498.41569,48504.24238,111746.18003,220924.47344,144781.13033,79503.71336000001,160978.39562,5856471.309339999,656433.21023,724008.18343,203696.57259,375057.19058,1592122.6191999998,115703.9854,102764.59491,714279.11483,98040.62734,12432280.980719998,2453591.03501,365107.34059,2017372.4903,73000.58026,187645.76276,708419.1611700001,763297.2472699999,279842.69856,6628010.65724,337248.56592,83426.34616,7177790.71571,98765.63308,1753042.53017,47972.043300000005,292692.60176,2784818.84675,3632876.49045,4455259.7753,166747.17214,5270547.74794
2022/02/01,122067.1995,3539.98052,8835.468560000001,9880.00318,11356.895,64298.61723,34518.61649,26685.43086,11856.40712,35540.99988,4251.55696,64602.33538,2791.71444,32169.9312,11550.41403,2390.32016,3125.92668,14004.83521,120064.77389,5504.38828,64853.70598,48350.42155,1289728.2238,30985.14127,20640.09201,7639.15684,174161.37625,3515.25247,10013.27524,16650.49428,8147.325000000001,6812.1915,11170.03264,500427.97909,51015.83057,63711.84038,14940.88057,18156.1854,123001.20331,9139.66517,11714.93546,56790.6113,8808.14134,865595.98764,188874.64941,30220.53386,175821.7012,4417.88826,16612.61889,61043.04171,57183.49703,25373.65205,581406.47755,27164.95983,7183.98018,600001.26712,7844.45873,158248.05846,3469.83485,22837.05554,211329.85819,303744.97487000003,350130.60249,16851.04323,532919.14585
2022/03/01,272804.58953,7221.72368,17199.9636,26977.4658,25316.22693,129815.95933,84902.20237,55336.31381,23994.0477,80392.34999999999,10755.64851,155683.4329,6425.29763,62189.04321,23341.62454,5230.22121,6474.138080000001,24605.14,234495.06967,11051.03406,143911.23872,124141.44577,3021568.65002,109933.82502999999,38107.171039999994,14629.773780000001,353376.9082,8985.1442,19858.84622,34960.93595,17020.106030000003,13568.86016,21608.61668,1018537.84155,119965.51749,126500.74063,35702.758780000004,39399.974980000006,245576.30785999997,17679.92683,21180.19163,125345.43564000001,15862.07707,1825756.26056,376368.33298,61682.45154,428775.08447999996,…,53093.86861,121833.16958,134799.66157000003,51238.21276,1176359.9367,47593.90566,17354.164999999997,1290810.9254599998,16494.92385,329048.36906999996,6638.891820000001,39623.489239999995,662764.39594,990211.11369,682788.2381099999,32352.50532,1112435.55197
2022/04/01,427876.09946,9837.23282,23683.31072,35365.8681,30995.12669,218787.63376,120960.94325,87931.70771,35683.81524,115248.96582,12022.30234,196414.74118,9120.00475,84624.30365,32250.91554,7426.73072,9754.7403,34014.20576999999,319659.02619,21042.81134,200219.95365,166588.51336,4970589.22412,154039.44879,67543.4849,21696.81669,543152.63335,14241.19771,27879.77298,47184.90726,30625.17237,20167.08891,35132.111600000004,1617493.32522,186483.49148,182074.86204,57886.68395,64338.71156,367533.85219,24686.83251,29432.15029,163256.36867,20481.66461,4051699.75907,642740.60965,91269.2892,523295.0408,8389.48171,75402.75513,190078.91392,196038.78323,67133.54522999999,2059717.1221600005,53574.94148,30431.54825,2004406.63128,31723.21916,407877.92534,9414.21209,58151.73917,815012.86566,1421914.0929800002,1327206.65544,43989.20302,1621511.46513
2022/05/01,538251.2481,12436.84586,31629.10526,46648.50214,38334.9703,263563.97688,143874.54602,114051.92941,44824.70482,139176.70111999998,21110.34492,235766.7882,11829.99588,105468.42223,41301.4788,9628.2986,12069.27842,39811.80471,409902.25874,26720.15319,242853.03619,189855.47165,6870658.84028,207107.00202,81835.85835,30800.38241,716514.10934,15428.233090000002,36134.62015,59196.44693,54923.85553,26462.27267,44715.78195,1998982.30642,240620.6783,221374.81857,69280.9067,114566.42692,478892.7168,30112.412330000003,37951.99923,209203.98398,25710.1628,5090840.514950001,917832.37737,119476.88008,637220.26493,13672.80175,88221.41052,250828.12585,251083.8578,83501.60502,2604936.52987,80935.32976000001,38112.34821,2498734.19387,37937.47592,501261.90961,12020.60787,67909.88804,1009948.23027,1702644.02692,1666482.46477,53504.78167,1952327.30849
2022/06/01,655240.51222,16325.63044,39233.64344,56510.00298999999,48648.21512,321280.03078000003,165341.31195,140577.62221,62598.06047,169728.23136,24397.17236,278503.7527,14372.38409,129186.93056,48170.83337,11750.55135,14594.50972,46429.78858,490678.66172,31584.10981,307580.29247000004,217198.99114,8318603.041680001,267151.21151,98228.72588,38661.90316,890347.79499,17685.37859,44763.54937,71447.63862000001,68853.24287,33063.058730000004,54415.28699,2384378.5581,301868.7317,263336.24045,81306.25406,145705.68577,596290.55425,36175.43099,46954.19827,256746.1602,31319.60593,6129255.369229999,1090819.00777,147348.73844000002,761093.19363,19460.6204,100566.40515,311404.99966,304547.24166,102524.8697,3150662.01207,98051.74448,45820.64748,3085215.23706,46964.92961,600508.3562500001,14746.8184,84539.29522,1193425.87791,2040196.8425,2018744.72976,63723.46047,2236838.78171
2022/07/01,779160.6449,19152.5514,47268.581,72634.95573,60093.92901,378476.29358,186181.36957,166423.26778,83696.16797000001,202655.47588,28041.89829,323187.32489,17614.95717,153172.04015,61492.744020000006,16253.0227,17427.64695,51854.11538,578170.81062,37067.74843,362790.69538,245629.649,10520800.83358,327699.17746,115348.79451,45631.45367,1091077.41892,20641.51354,53165.26717,84493.44922000001,82240.62702,39562.16068,65121.39158,2734952.03564,347865.57583,310067.92657,92674.95879,178480.44929,717237.1634999999,42530.965780000006,55764.22066,306853.51991,46193.94523,7289136.85953,1267804.02587,173088.88574,894518.10197,23365.64791,118154.05838,367791.94161,373859.269,121999.67028,3803485.84248,129744.23341,55032.45165,3581776.82475,54501.72112,708569.97702,17172.42393,106441.6246,1384770.66507,2352643.66229,2421264.10992,74650.12935,2565833.66627
2022/08/01,927186.42343,22148.35805,55639.895950000006,83745.70456,69295.02121,502400.66139,209205.59036,192205.4865,115957.20568,232877.42872000005,30823.72026,390944.22695,20474.9969,176590.10955,75920.55926000001,18903.95444,21079.16106,56942.0321,668610.1940199999,42610.315,430090.56233,275719.66842,11602852.77624,379217.21971,129882.47189,54964.85476,1260954.48897,28380.728990000003,60983.57816,97431.33871,93448.28048,46554.79002,75856.54464,3138945.35638,406932.38705,356648.33363,106604.80689,210429.88444,871262.25722,49674.8681,66333.77753,368235.64118,53435.36978,8833106.801690001,1457372.17199,208173.55327,1032111.60155,27824.38406,130116.97583,430216.2395,428930.17599,140801.51759,4363737.17187,180283.68168,62630.703850000005,4068542.40187,61510.47105,809926.3569700001,20197.4807,125435.93424,1593238.1787899998,2679710.19399,2767883.90708,85709.58249,2958824.07501
2022/09/01,1062263.85871,24733.36786,64272.88922,94319.59493,79404.73612,570165.9356,238104.11623,219250.43349,126261.66001,261793.35159,34511.99759,448635.56798,23183.65777,205865.78546,85066.53880000001,21163.86854,24105.62642,64513.37038,766591.72598,48265.23234,497249.55365,308086.66864000005,13206753.15092,436703.57841,145088.82328,71133.08767,1431680.6649099998,32198.78817,69757.15866999999,112073.00742,108759.62406,53202.75161,85260.78504999999,3521656.9548500003,528230.56474,404105.64719,128483.70926000002,252303.4688,1010229.54481,56169.549770000005,75044.75054,417284.88126,66995.68974,9918068.36575,1675710.2176599998,233845.32645,1184056.78471,31653.16698,143707.81855000005,490774.00972,501485.70317,161475.61156,4938738.84371,198266.01895,70678.33111,4664507.260960001,69456.90992,911353.01979,22948.54574,146236.15052,1836009.7581,2980750.74596,3112383.73645,99122.40132,3309384.8667900003
2022/10/01,1182165.98827,27424.22856,73191.36439,104524.97517,90086.83136,630976.2369799999,268486.25352,247194.42721,142501.97133,311704.25117,43297.96657,520120.48836,26370.13148,229797.6375,94124.68262,23481.046970000003,27190.55256,71495.57204,849608.8549,54141.24167,573282.90699,348875.41004000005,15077453.17611,492583.83654,164539.01359,78235.6519,1617137.94734,37076.32843,78367.96538,126886.22437,120643.46908,60180.50483,93808.95294,3952377.79293,592249.36515,452349.50145,142006.88832,286930.02742,1140829.20908,62891.24087,83779.64706,465605.45865,86652.91851,11004746.56114,1893831.62792,254949.94284,1373305.99721,36173.4642,158997.9477,570766.3551,571989.84947,181724.71319,5643203.16967,219056.90758,79126.30046,5524209.64911,77846.99522,1038474.26924,28371.01513,168999.89734999998,2307003.78473,3293755.19744,3486136.40233,112423.6898,4214539.95749
2022/11/01,1300731.97522,30638.34411,83166.67635000001,117222.68757,100170.92151,700501.48997,295694.68437000003,281166.40852,164798.59458,349398.93781000003,327230.74719,580617.85205,29329.31597,252671.00665,103702.51977,25474.60316,30477.62409,87277.82687,941419.83891,59854.32883,669021.27751,391662.28863,17048434.34874,564113.04127,183242.67019,88484.68124,1791341.75135,42964.28298,87285.02846,143080.57056999998,133988.55191,67498.12145,102656.91438,4368865.28128,649383.16981,501866.41024,158127.00665,322321.94572,1267748.62394,69332.1572,93117.77427,524578.42898,102001.30771,12361811.51841,2102257.42431,284737.13627,1506704.2577300002,39991.9642,174949.71409999998,636247.9617999999,637404.80852,202182.37823,6260955.5499,240857.1875,87579.00794,6191434.90477,85015.3072,1147342.9523699998,31087.60834,192846.14769,2526364.84507,3603109.22176,3872064.8473,128178.5069,4867465.26032
2022/12/01,1421322.36609,34266.67588,93019.35088,128386.74227000002,113931.15003,768561.24954,321155.24090000003,311692.18339,191930.99839,409260.44222,332333.45116,644214.72008,32733.54261,277181.05653,125112.71062,28163.63148,34449.06627,100299.66456,1073478.77755,65844.72593,758301.89528,432914.84596,19016882.76532,619468.06683,202042.90836,95998.88249,1957883.37978,48123.36364,96611.7335,160319.83238,149768.01678,75280.68838,112202.01265,4802564.139,719996.06407,550299.23887,174891.2457,371910.83788,1398178.52619,76055.34374,101715.94997,581351.43884,115113.73098,13471616.28235,2325026.4986900003,317099.52675,1656201.6017200002,44601.764500000005,190147.36782,702052.79644,700613.35296,233145.39295,6894986.5568200005,270618.30135,96048.56096,6780505.948039999,93488.79561,1292026.53809,33945.36849,213920.22192,2747596.11346,3926810.45001,4326373.20217,144970.8507,5542653.64805
2023/01/01,1587368.86103,37388.43666000001,105575.40309,144408.66839,132042.49445,861030.32984,378769.01364,372353.48162,217195.5897,602713.73164,659027.97168,909286.81653,36795.39282,302942.92189,154885.83166,31367.96999,41860.59169,112602.60465,1188793.57564,73279.33827,858746.18286,485137.63353,22233786.47069,855915.4831,232160.50549,108619.77143,2149960.4547200003,53683.13797,107145.16956,183508.30132,168448.47794,83123.89317,120711.7877,5412419.07015,851786.4130299999,608320.7390699999,196116.73384,504051.56579,1594003.52821,86224.57474,114183.31004,663869.69672,128595.16385,15366661.63693,2599986.42957,347797.74171000003,1866776.26369,49511.42397,207753.99057,813095.026,1000880.06771,255233.56742,7867316.93224,340459.62984,107503.94072,8143431.92765,131157.7015,1484059.14242,38097.84405,272458.86198,3086047.41174,4293802.66653,4999759.30354,162674.70901999998,6117421.4224
2023/02/01,119717.31513,2659.42812,9960.08594,10724.90853,13054.06035,84195.59820000001,40078.38508,,21895.64816,42906.28152,4858.1015,55159.17272,3381.99787,22821.03098,10466.53142,2445.0012,4187.75416,7275.392669999999,97763.51692,6176.41803,93346.80743,42251.10465,1366921.09596,59434.93171,14974.58626,7091.360629999999,198489.65898,4381.9447,8864.1913,16358.374210000002,12249.25669,6965.51237,7833.16025,485202.46065,102927.889,52304.68284,13850.36982,20397.8773,120697.86987,5993.6458,8507.275979999999,59614.86745,8284.50234,913808.18699,193423.83938,30361.17061,163404.84266000002,3887.08987,16221.76482,68975.71068999999,64658.079580000005,19624.97041,651376.2643500001,19290.06948,8744.09078,530877.00592,7618.43657,127917.11991,2684.45049,19925.86547,195008.00057,398936.27948,463846.98339,18353.55694,752025.47572
2023/03/01,275807.05195,5576.625410000001,23167.2717,22312.10121,24999.62902,178435.9578,81547.71849,,62241.4736,83424.28709000001,9594.60956,108892.68254,6759.85471,45931.89675,21742.41982,5142.27713,8296.43843,18080.25394,198430.14731,12429.17094,186261.75286,109194.78651,2968902.35381,119388.0256,31845.00168,16876.85975,387636.05165,9045.37938,17994.8577,34437.34176,23875.45181,15194.15737,16293.48738,967224.16417,,107225.54498,29077.1393,44800.48016,238821.24176,12655.90935,18747.41332,134203.09534,17302.45606,2057610.36043,415463.53087,61468.221280000005,314994.00951,8245.92338,34095.85595,136549.00465,144857.22439,40851.87436,1340435.13237,30992.14381,18324.010950000004,1182340.50841,17180.61671,285228.56813,5589.48094,46047.79882,524666.08373,746264.34962,922595.15377,35361.664410000005,1615046.60161
2023/04/01,418975.50798,8366.73011,34896.7677,34106.66544,38263.813,257414.29317,121734.11596,,93603.45683,132046.04961000002,16419.50215,173822.34751,10288.58138,70478.39048,33264.559230000006,7604.98522,12508.63511,30622.31252,312961.24853,18538.30679,271991.86818,167495.92086,4969906.817989999,238833.40952,51187.1707,23780.16981,600546.44541,11946.76828,27347.5397,53678.84541,40902.58226,22834.89704,25016.9756,1468810.92935,,162955.78334999998,47441.63536,91679.67608,383561.07144,19232.75145,28860.25482,197102.51912,26040.1793,3513217.39722,681428.50959,91474.78904,490534.17834,12999.73268,52171.00212,203471.54664,214812.04228,63546.40826,2077925.57419,54644.63242,29053.44367,1828660.64845,27347.94682,459676.71046,8352.266090000001,78583.46652999999,913582.54586,1133989.29005,1495564.7316899998,59558.84255,2468114.54183
2023/05/01,582914.16021,11347.4383,46985.02144,49369.31688,49694.19262,325219.47802,159288.87375,,123612.28452,169066.61784,21308.71297,249846.54164,13925.15966,93541.41835,45235.89469,10427.0499,17097.59552,41749.256590000005,429737.50693,25158.80289,357536.10975,225847.23774,7042535.03804,299160.51109,67485.76912,33827.38221,805473.76593,15283.63424,38237.79521,70138.12539,56872.91404,30602.54145,33843.45409,1983492.19541,,217340.00009,72903.08997,130398.29434999998,522649.71071,26448.96961,39271.13461,272480.29031,34458.80837,4896561.55362,892853.4123099999,126882.3044,651515.51118,18012.29774,69620.06918,271414.06953,296627.63086000003,85747.12078,2788882.0614400003,79266.13159,38874.36921,2450436.08674,36933.28528,608947.71015,12452.70032,103865.35658,1168557.55324,1490905.06924,1967616.66779,81113.35827000001,3276589.5266000004
2023/06/01,787639.8122099999,14281.47035,59575.13499,62479.44518,67351.23637,401754.4007,192243.10051,,168611.82692,218911.34375,26605.56822,327729.67277,17103.04236,117139.36648,56036.34841,13392.50953,19050.74145,50547.60833,560216.84694,31848.20747,457898.7353,297971.9185,8868843.08363,400316.85734,90172.76142,44944.48312,1011807.2323,23202.14565,48069.260720000006,87082.91998,71859.15944,38491.19723,42163.89043,2479856.23813,,283563.27986,89155.64959,166804.69581,666143.88379,33934.0582,59424.59036,348450.65822,43771.06954,6066305.28092,1135328.0879199998,160780.99789,818497.4316499999,22941.286040000003,86562.89153000001,344128.3563,371405.39598,110271.58889,3597073.16433,105684.74033,48764.96404,3207837.06098,48187.06291,748721.97585,15629.27758,132037.0463,1394259.3739,1853434.56414,2405403.03692,106309.81597,4097166.76662
2023/07/01,962340.59215,17092.62123,70867.81025000001,75992.09992000001,85883.97146,475685.80072,225398.40378,,196330.83758,268148.50506,37445.83695,400671.84738,20800.37099,140565.05421,68993.97270999999,16301.692249999998,23290.50683,61996.03244,689223.977,38123.54886,592569.41638,367744.56823,11195781.76946,543671.70632,109348.24066,53194.84995,1232286.77246,27649.47435,58329.89121,105487.81739,85664.75334000001,46140.26544,50490.83095,3016930.9064200004,,340103.19379,107699.22629,208693.03289,805873.81482,41878.76006,68599.91599,412531.45673,53154.67708,7272957.50541,1361011.98861,192694.27628,1076139.44167,27737.6527,104202.83686,418424.87202,445689.50407,137026.54523999998,4303743.965030001,143770.61735999995,58172.24133,3544337.4743,58083.45479,908384.68467,19624.3824,166791.73587,1661636.2894,2218518.91622,2919028.83893,128942.07895,5116730.4509
2023/08/01,1134535.38572,19825.08875,82632.41412,90665.66065,102283.84669,,255591.01131,,220837.58123,318371.54017,42113.48429,468597.7132,24182.47405,162647.63355,81299.33528,19095.84241,27409.80912,74358.43560000001,808475.8469700001,44385.35802,682328.2256799999,437471.8389,13018842.88823,617917.08629,127840.02509,61273.15857,1462382.62299,32919.82109,67080.95321,124125.71042,100263.46346,53751.97161,83254.49861,3611179.71169,,404350.38227,124230.87667,276026.05995,954569.25637,49435.7283,77024.05783,478937.42623,62524.08619,8474092.49131,1604531.14217,227306.28966,1266216.08878,32264.56476,120463.40972,490908.2218600001,515831.9695,160799.46454000002,5002050.88256,173392.20854000002,67933.06470999999,4111895.5288,67113.99629000001,1048374.05107,22534.93677,195564.41496,1939599.97081,2567719.2213,3401453.7689,151004.79924000002,5914941.40764
2023/09/01,1337822.38549,22510.05236,94545.87121,102714.35922,122104.14895,,286724.32035999995,,234112.91584,389883.36539,50575.20333,529003.4206000001,27886.32332,187869.1546,92705.17728,22551.60119,31519.44338,86945.56815,949217.18748,50789.76733,844891.3697,500772.86787,15005528.656730002,710477.31273,145320.67238,68335.63012,1682209.52273,37661.776860000005,75563.64222000001,144054.82184,111489.32431,61732.36751,91760.83363,4212782.896880001,,467699.12987,142930.69887999998,321389.40349,1107130.02955,56977.38113,85758.04309,561595.48192,71329.85802,9664455.88834,1852112.15125,260621.26747,1433837.81815,37378.34389,138274.67768,562572.41089,587997.5504899999,187886.28156,5692268.53043,207498.04543,77737.21522,4634914.126259999,77157.84313000001,1189659.59307,25270.2706,219390.83444,2163785.66178,2918521.40332,3828183.54727,174087.94053,6776501.90606
2023/10/01,1514869.10947,25434.79565,106892.24122,115563.18236,142109.60108,,319633.33288,,275323.70973,456253.3271,56676.74174,594241.29298,31107.02796,212738.74102,105424.76082,25217.73699,35302.0536,103034.00112,1078315.50122,57070.40398,975720.72662,575793.7470399999,17126554.93726,809566.80325,169782.57965,75856.41209000001,1910328.88829,43120.4794,84751.93294,164350.38843000002,121982.56416,69721.33975,100585.96947,4799214.70135,,543000.7925,161453.84237,367622.15548,1259028.87598,64379.50059,94235.02367,635761.99034,83759.21502999999,10929285.86,2106076.3876400003,291529.21692000004,1633397.55756,44726.95521,158140.87996000002,636867.70871,679379.1195500001,219155.87243,6589696.12325,240984.51711,87561.99753,5024784.08357,87807.55904000001,1337235.52205,28229.43019,,2525868.33428,3270069.88464,4283710.66713,198912.11631,6580133.80494
2023/11/01,1738657.9164,28119.00463,119775.93862,130649.20509,175555.67223,,347656.72254,,308826.16667,520223.59478,63287.55439,660779.39827,34598.44034,236739.15815,120649.29789,28287.72207,38947.33385,113858.24554,1211193.4953,63543.62135,1097116.45634,647206.15969,18999258.43237,903218.11085,190434.68792,84497.82793999999,2140211.39617,47309.86718,94639.94994,188475.42899,143307.55154,78632.49261999999,108761.61911,5481407.13756,,610055.37333,182636.9522,413177.45619,1436346.2824799998,71822.01891,103144.55337,715403.28305,94626.65328,12247223.71333,2490987.97607,329945.59835,1836937.60037,49643.91149,178113.36606,712119.24342,757026.56587,248759.39898,7397608.015910001,275616.83194,96549.15409,5535198.27519,97570.53881,1495627.6393000002,31396.6145,,2831338.21296,3636820.33184,4754666.14961,224492.5769,7443022.42339
2023/12/01,1966763.26739,30789.88781,132892.43339000002,143894.08921,209364.52863,,379156.22652,,339224.00706000003,590094.0780900001,69468.58833,727967.06324,37863.47721,262796.13893,137224.65876999998,30935.49923,42386.80143,123170.74059,1362361.19745,69763.55605,1229725.60608,724224.6391500001,21010655.22835,1023671.36053,211205.00434,92109.55727,2367726.27778,51579.22721,104399.28116,210810.45216,158031.04251,87524.74927999999,117232.98687,6171797.2227,,680170.98986,201879.9831,481897.23001,1604579.14556,79790.28341,111269.77385,798118.71122,105164.8075,13614454.88435,2755177.97332,368609.06272,2019395.90946,54732.37576,197714.33395,840830.78745,841755.7196300001,307556.40267000004,8186281.14726,306545.6143,106523.34951,6099635.597829999,107848.67102,1658797.88209,34644.65366,,3119461.1999,4012797.47614,5256558.03426,250304.60534,8318562.290879999
2024/01/01,2344600.9503800003,34696.65784,152800.73838999998,184153.70841,271723.70992,,539546.76453,,365826.37035,663503.62549,175430.30378000002,906254.4662,43741.39466,297964.1216,155251.08912,36023.44949,47426.91638,149803.00410000002,1546562.53347,78769.45376,1418679.62342,832064.77741,24372509.59046,1189023.13437,250036.10196,114431.8704,2628241.27529,70759.46009000001,133542.03045,238838.8868,182068.44706,99441.64822,128012.06049,7131174.300179999,,753253.27413,224109.32725,576062.2101799999,1821686.90095,91701.5626,120544.73647,913791.28442,135098.12146999998,15334682.28752,3071525.65556,413579.42646,2643764.59882,60645.40172,232955.69021,965148.80453,934085.15157,352293.71538,9145103.69913,372010.21462,116669.16105,6833962.07795,136791.84173,1826885.58212,39799.85715,,3542418.65922,4466087.4041,6174946.27776,275806.52628,9277873.16313
2024/02/01,195735.13176,2642.80844,13014.74132,13814.58649,29637.652240000003,,29168.24225,,14754.17942,50886.0891,7146.14509,75395.72173,3696.11858,25697.57918,17614.85716,3078.75534,3787.77738,8489.538100000002,145169.07728,6333.58869,124944.05494,54743.55391,1759845.3178899998,69770.07858999999,18326.53467,5840.62256,204803.66483,4100.66414,11258.39099,19559.64955,13450.2157,9269.79586,7984.256539999999,638006.56724,,66040.63217,21055.82737,34429.34726,143554.47542,7718.78846,7773.864460000001,69504.73189,10065.34435,1376247.2075999998,223941.90575,36971.06418,182843.87987,5763.32852,18225.64947,80598.35801,76381.21148,29310.83829,712703.50439,34075.13021,9672.29695,472173.01543,9680.89161,166576.6556,3444.32829,,255317.27679,376346.142,500911.10641,25512.45681,807683.11019
2024/03/01,411548.69501,5224.75653,27320.46809,28405.025510000003,64127.58286,,76345.55928,,35424.099740000005,104389.2234,23719.33692,144757.51984,7718.95031,52186.98262,36427.25476,5995.66506,7580.29988,17165.27901,297726.99825,12579.28411,265214.56315,112939.76282,3605829.49281,121195.83236,42853.66559,15296.53035,418118.8078,8637.51792,22410.09133,42570.04861,32372.78652,19151.18048,16463.67771,1269141.6879200002,,134070.94885000002,41939.6946,69116.37883999999,307000.93491,15037.55957,16114.61413,154511.62751999998,20307.7829,2929687.60912,475794.53564,75048.66514,384391.0556,11416.67261,39947.7287,160820.94962,161771.39876,64141.03256,1536331.47815,73106.97356,23104.181480000003,997546.49013,20360.13063,338473.44746,6628.77647,,503118.39745,784804.88184,1001440.16535,52080.41097,1647111.07761
