2021-10-01,,7493623.17916,,,3826185.57705,164540.79086,5015.12991,116507.95513,36017.47224,415816.02954,7980.84103,89825.89954,34744.56937,143307.47177,512742.56347,398.2106,5301.49537,4359.79463,51938.8664,307290.69545,3715.22636,238977.68184,7445.40314,27043.04908,1745722.94133,239.361,5933.03951,6044.26254,29733.0401,363910.59299,9116096.60585,1337190.0208,59677.54817,0.45779,1311997.99277,180.5114,,,1613034.04166,5411.93549,1127.66544,416512.99112,0.10283,743291.56858,373595.95009,247.95,1210.20777,812.18626,184.28682,918.49572,181639.9404,,4605.99436,652.48094,601.32346,,253.10673,88842.17401,12493.46023,0.49879,323.43571,,532.4364,0.00423,0.006,3035.26027,,,0.03378,0.01482,1628.85647,,,,,,
2021-11-01,,7526585.56657,,,3832222.25493,165693.56236,4479.65875,101957.13706,36039.20312,374584.14997,7966.22209,80986.48282,34314.34324,142737.67345,544687.40966,380.61533,10481.10339,4188.75335,50865.85871,345970.98132,3548.04144,236424.33242,7449.28449,31005.30675,1992468.28527,119.97727,8397.75411,8590.80031,31533.94152,359736.01192,8257109.40757,1426524.63615,62054.41988,0.45779,1328624.6023,121.17255,,,1615657.16656,5361.28723,1095.69472,407413.54913,,732066.27328,370076.06873,247.26535,2858.21842,792.07537,163.44783,877.17223,179790.86304,,2024.6834,604.01439,590.71305,,404.33946,127738.2065,12520.5479,0.51079,314.23052,,486.61947,0.01023,,3049.68493,,,0.03378,0.01482,1601.16757,,,,,,
2021-08-01,,6871256.76121,,,2772409.80531,165704.80266,6634.93999,113130.48955,27367.12469,464422.97734,8040.85781,97733.95495,36765.43458,129676.96244,503641.7041,433.1987,10680.74264,4705.4886,54226.25559,276728.7772,3101.24836,162770.55444,7764.06755,25933.12011,1936446.5402,476.45379,6847.60975,7876.63077,26297.47192,338748.0623,6752217.3884,1225172.06144,46740.12688,0.45779,1229967.57253,327.07875,,,330083.5172,5899.42619,1187.82744,447643.03174,0.10283,461244.14043,381345.17141,258.89566,1143.39789,875.73969,222.39174,505.43486,149431.53404,,4932.48664,751.54016,712.05152,,313.82097,15752.66742,0.0079,0.58029,342.20286,,610.84957,,,0.00333,,,0.03378,0.01482,1686.02261,,,,,,
2022-12-01,,9300916.75342,,,5949219.21417,92356.01248,616.11862,61539.05097,74125.28615,449216.67554,8392.97048,100269.20406,35476.45957,141615.89564,469444.18221,,7403.81297,4397.39111,54492.31233,250804.0241,3930.56263,290871.51947,12024.12646,24271.14983,1437885.84269,,13688.80575,3786.65247,21491.31167,342871.51406,6135479.67057,740559.44017,65455.81109,0.45779,1502425.30836,396.21853,,,146244.51781,5196.55285,1.81382,164646.35725,,1071065.95035,496.71238,521.31794,3721.98813,426.87433,12527.64673,67.29686,173678.11888,,978.75437,282.09406,440.25509,,120.72689,248575.11794,12972.20934,0.80583,247.76059,223.95744,,0.07023,,3485.63012,,0.00831,,0.01482,698.4019,,,,,,
2022-02-01,,7724502.73334,,,6699714.58394,257603.42574,2867.2709,29529.47523,39972.01553,473027.5175,8545.14122,105044.87942,34917.75787,115094.35452,643974.52543,326.92222,17819.24233,5408.14404,47992.55472,295858.10115,4146.90731,247136.24485,47427.1369,39038.83517,1592478.79104,,15728.79518,5983.77545,29546.38086,381434.23103,7091408.72924,1505985.44866,73043.65905,0.45779,1945345.23139,432.02596,,,1432764.2072,5946.42514,998.53683,485418.66744,0.78557,1055728.76834,224032.53082,627.71037,4349.33733,691.6176,745.68094,777.10043,199311.4783,,1824.26189,759.72575,569.42738,,203.02555,200715.51494,15145.33375,0.63879,286.20432,373.7011,277.96601,0.02823,,3050.26495,,0.08331,1.79377,0.01482,1515.90907,,,,,,
2022-03-01,,7974794.26698,,,6506350.2853,206653.72616,2743.82922,65875.77433,39898.58716,481297.35378,8521.02075,105692.57414,32709.68958,140054.83905,676542.40915,308.53147,17519.50733,5298.81268,49747.27253,260001.945,4564.78936,251717.57222,47346.46783,27186.06479,1377515.36373,,17082.47095,5562.78232,30724.11125,590886.41604,8757604.38247,2105159.44404,74397.42932,0.45779,1874336.68105,415.86436,,,1432031.04109,5867.02859,965.21397,519274.27383,0.00449,1077018.16101,219319.59545,603.47246,3753.68124,669.84704,104.39038,712.10556,197495.60364,,2694.87785,663.06356,548.92294,,181.42108,235931.35023,15131.15293,0.65679,286.16647,359.29635,248.42226,0.67649,,3045.45673,,,1.79377,0.01482,1499.84172,,,,,,
2022-11-01,,9389704.61793,,,5951037.43578,128283.64952,696.51835,90690.54754,71773.19124,447114.78161,8384.53924,102204.40197,35444.89511,154259.30652,460791.98811,,7449.27086,4641.16159,54407.54467,250010.19386,3975.00017,289172.17249,12584.99893,24289.20024,1389220.54537,,14159.99864,3886.28674,21754.03312,335664.53112,7072335.40611,724344.05698,66188.76389,0.45779,1572982.07296,410.50288,,,146243.27684,5221.9759,704.42214,174026.69123,,1072434.57258,536.02694,545.75292,3721.39743,456.85824,15630.44207,83.5715,177600.55395,,1043.68326,402.0068,451.12584,,126.1392,247301.52986,12884.68888,0.78183,302.83198,239.37926,,0.07023,,3437.54793,,0.00231,,0.01482,712.66278,,,,,,
2022-01-01,,7659614.57629,,,3693594.4355,223552.05416,3407.11964,660.40766,38990.26266,461446.28642,8586.12404,79868.86501,40311.70133,114765.12149,549110.24996,344.92142,17907.07619,4026.60659,49237.84653,218430.16464,3423.25849,229596.5463,47394.68461,41713.99225,1507229.3018,,15686.70014,6560.32923,34376.15239,396408.00526,7403783.84714,1609267.34471,74869.77473,0.45779,1232716.51865,3.11103,,,1614802.99787,6012.77128,1030.93827,478899.89505,0.68025,888978.26438,384366.16789,651.15196,5392.38408,720.06182,783.87122,798.41833,196428.11561,0.006,1975.92877,503.85849,569.57917,,239.18831,175654.06399,15145.70737,0.62079,295.56258,,392.40191,0.02223,,3049.71499,,0.06031,0.03378,0.01482,1544.26458,,,,,,
2022-08-01,,9597372.35557,,,6341047.21106,104286.56453,1324.27173,65744.74739,63685.36579,468071.92333,8558.54923,105269.19825,37069.16335,163074.3127,501552.86822,,16047.84424,5279.46721,54055.96212,264899.14627,4235.85845,291133.91246,13838.84008,25192.55618,1425577.8879,,15165.01374,4487.50083,27444.13738,352343.14675,7355450.66335,1481175.03258,71325.51842,0.45779,1653618.75695,435.11645,,,146935.50497,5859.10399,802.97335,308443.22061,,1229996.13186,150809.60293,631.87744,3933.22354,547.13007,1623.72894,525.51075,197915.70379,,1272.35436,462.37603,484.12638,,142.34509,243919.14434,14754.07406,0.71583,304.39149,285.07622,6.38554,0.15458,,3290.09588,,0.01298,1.79377,0.01482,1344.20293,,,,,,
2022-09-01,,9593444.47647,,,6470880.80573,82044.3217,986.61889,64650.02139,58915.8792,459905.35698,8611.48076,104176.61913,36913.27874,162457.81369,490892.09485,,14532.27345,5081.36721,54245.35538,262155.89537,4185.46015,290969.70741,13249.46683,24799.832,1412962.47128,,14883.66839,4314.0049,27198.4032,357778.28424,6909502.26193,1190273.82212,69826.4628,0.45779,1588433.81358,438.99224,,,146647.19522,5813.66063,770.22156,181653.60379,0.28949,1227777.4782,150500.83466,610.50254,3908.40384,506.06924,254.66492,116.34047,189732.98272,,1200.76548,426.45611,473.27662,,136.93021,245117.87452,13009.74704,0.73383,308.11704,269.93258,0.01872,0.16658,,3339.78081,,,0.03378,0.01482,1314.18616,,,,,,
2022-10-01,,9502329.93661,,,6362662.74956,84137.6617,776.57449,60308.76404,62178.05437,444832.55315,8496.15182,102642.22782,36166.38404,159503.30969,458532.17171,,14315.42586,4883.5157,54337.45685,256318.01911,4080.41116,287881.93386,12923.40228,24517.30913,1360376.93809,,14498.94072,3951.00255,26649.1141,338391.59165,7027935.80714,828250.40555,68283.57379,0.45779,1581010.80062,424.84495,,,146617.2484,4327.87941,737.17804,181924.93461,,1113931.01796,150416.6823,573.16562,3767.15182,485.58233,242.72657,99.85265,182515.95513,,1125.70795,414.05848,461.82154,,131.49031,246149.34926,12991.52913,0.75783,311.65785,254.65196,0.06757,0.17258,,3387.863,165699.44676,,0.03378,0.01482,727.29108,,,,,,
2022-06-01,,8961004.42161,,,6146699.47168,136805.28978,2332.40049,66138.16024,50821.47937,442959.47666,8543.30285,105899.4717,39084.89311,159328.66828,532027.32421,294.03235,16047.98389,5245.95918,49804.91392,259143.08332,4365.96764,251255.4881,14290.32839,25449.51124,1267872.36331,,16405.9067,8307.10923,28278.23036,361057.62927,7600002.08196,1550052.88253,75554.82058,0.45779,1580733.85339,428.2993,,,147251.27436,6064.54038,868.28806,349986.91566,,1009891.69418,219185.02516,621.95769,3292.91833,611.87285,81888.77658,671.41005,179770.92201,,3449.80487,572.32096,518.02551,,153.87314,241573.61187,15358.12193,0.67983,297.15937,315.19229,70.93905,0.05223,,3192.32876,,,1.79377,0.01482,1544.76296,,,,,,
2022-07-01,,8991581.20743,,,5787539.30943,135829.71655,1934.84852,66078.64278,50233.4355,415713.08465,8505.45954,101624.67404,38833.09223,158619.35971,468170.49572,242.64364,15907.92696,4860.5448,49847.07234,255780.69397,4283.19654,248928.00997,13974.74075,25216.95211,1184188.25171,,15500.62951,4668.06675,27828.50239,356755.2241,6586419.54333,1479855.98794,73987.47632,0.45779,1576850.11956,432.01061,,,147043.44255,5906.37854,835.40889,329957.3179,,990504.26989,219087.96978,627.58673,3952.67059,565.70141,82082.26138,539.74892,173781.64947,,1330.29702,533.3261,495.24564,,147.72365,243008.17742,15248.58063,0.69783,300.72226,300.12059,25.91078,0.05823,,3240.41095,,,1.79377,0.01482,1558.84839,,,,,,
2023-04-01,,8603949.7591,,,5897416.23495,365.81728,276.73443,95023.67723,67245.72159,377217.81294,7841.08593,90903.65498,31950.13562,132216.06517,428345.08692,,9753.39501,6933.44676,54765.23988,244152.69144,2202.15265,139050.21882,10568.5526,9095.45489,1455948.88744,,11882.10841,5630.88978,15096.30703,348222.40412,5143423.88914,1026059.52737,59545.98132,,1176243.54,338.59171,,,928.81896,1263.94447,1.77569,167026.55161,0.026,1064920.21279,336.23157,118903.59726,2305.05455,269.28767,25577.06033,0.03435,146767.69997,,727.12176,123.9696,396.93965,,99.37153,246024.45025,12969.46387,0.89583,163.75076,161.65194,0.07163,0.15819,0.03131,3679.56162,,0.03231,,0.01482,214.64317,,,,,,
2023-05-01,,8050747.15331,,,4907076.50671,368.27813,263.3294,95294.85595,55739.81663,368713.05557,7712.1847,81693.85344,31207.90445,118963.65532,405619.00699,,9475.81136,6736.88819,54815.72668,156434.96387,2011.12593,142877.91035,10385.40432,8753.54913,1475778.49166,,1916.7554,4581.83419,14302.12504,366412.29556,5211432.81652,1295668.96056,88333.5707,,1311313.21317,323.96313,,,848.74692,1131.41883,505.97393,161266.17041,,1036370.32198,294.96637,330.00818,2062.31926,250.19734,25261.91257,0.58874,136985.52336,,656.72957,111.60507,385.95093,,94.01301,244265.30856,13056.92923,0.91383,165.80919,145.8579,,,0.04331,3727.64381,,0.03831,,0.01482,208.42314,,,,,,
2023-07-01,,7842665.13035,,,4637950.3552,373.31875,250.40368,90563.5198,46358.91508,329669.54153,6680.85918,41853.17073,29806.37858,120586.30055,371321.59531,,8966.90255,3217.62231,54953.2908,147780.74075,1774.80702,56368.94854,9757.59823,8444.9811,1374475.13459,,1353.65234,1605.44899,10792.96918,354898.10195,4129278.56797,816285.22254,77525.95435,,1210944.60199,294.55167,,,508.8645,469.81534,439.44759,185264.37972,0.22591,985332.66728,212.28461,131.54537,1591.97658,181.49413,5033.25774,0.14806,123707.43963,,531.7184,86.13097,364.18585,,83.39357,266449.00955,12280.84086,0.94983,125.66334,114.62678,0.34544,0.01546,0.06731,3825.41093,,0.05031,0.24425,0.01482,,,0.04482,,,,
2023-06-01,,7828735.77197,,,4717946.38969,370.8336,256.93766,111903.08155,49797.55683,335782.23089,6880.55923,52440.74713,30024.67064,115327.45472,396994.23462,,9012.39201,3504.29572,54902.804,149881.04468,1856.72206,40926.53183,9986.11875,8608.07281,1428374.39524,0.00777,1522.5074,3144.61028,12876.30197,364042.73359,4242267.71198,933634.00637,80094.01633,,1231889.02374,309.3166,,,578.51861,492.23586,472.82378,181146.14912,0.55736,998327.12362,253.68617,302.53983,1646.41031,220.83194,6103.86244,0.14206,129333.12553,,580.62123,98.92159,375.18809,,88.72439,242427.59166,12883.80135,0.93183,167.92298,130.04241,0.46874,0.00346,0.05531,3777.32874,,0.04431,,0.01482,198.61208,,,,,,
2023-03-01,,8905892.99683,,,5764049.24137,2363.28281,417.29309,67887.48935,70951.6169,389012.99643,7855.67597,94966.12707,32651.56051,142474.71787,450585.53097,,6644.74617,7118.77153,54643.8272,244430.92432,3747.0888,298638.20207,10955.17322,20752.28691,1450814.70969,,12334.71931,4081.86163,16542.10857,331597.74717,5621522.32271,975930.79622,61263.82122,,1336563.77749,353.09273,,,1007.60262,2390.33268,1.76981,163110.38245,0.37736,1003157.71626,150929.52292,381.0057,2335.4157,310.87586,25538.17378,16.89809,149967.22604,,786.21399,137.04328,407.39837,,104.73895,247851.66695,13146.38848,0.87783,163.41224,177.28043,7.86555,,0.01931,3629.87669,,0.02631,,0.01482,655.67259,,,0.01054,,,
