2021-06-01,564255.62636,4384.11195,925.73989,155937.01622,9392.56312,7291.84901,81235.33513,854.05551,130116.34412,55381.80288,12528.70768,28863.31706,33282.90091,56789.25302,47542.93768,26722.14032,41104.70548,2147.36039,10994.98912,15003.94448,18196.19795,10297.84189,58761.32304,10.07838,50386.32727,2068.23485,36099.58506,90311.78218,789546.63961,302434.5848,207134.64161,5256.8281,,54196.01588,140218.66609,5511.59929,,11819.78883,2440.68254,2551.79716,181215.46468,2904.03626,5099.89631,5252.56089,22249.11373,739.32721,9685.93085,3438.49858,7573.20877,3207.57092,64585.46257,,495.01695,3556.23634,3966.60212,9999.69122,2103.79919,765.11641,,899.79562,1857.85034,402.54414,402.83494,1194.43001,558.55977,,,,
2021-04-01,518155.25435,2733.76779,998.85777,132607.50922,6739.84822,2791.9977,82027.91713,888.23114,104601.87637,59029.18262,11531.75368,18554.39617,35645.32885,54195.25574,44786.317,25777.21098,39347.21154,1896.1425,8972.69327,11390.31845,18751.84164,5642.01399,49667.84552,529.08413,27202.43055,0.22934,42057.23878,91846.11774,779952.7252,273062.9187,171550.51283,1786.09996,16661.40672,54608.02359,130887.34864,6135.50019,,9922.97325,2352.63081,1473.41428,195782.51428,2475.09744,4218.90816,2887.85794,14662.51857,277.29352,10892.65801,3262.4245,7922.3628,2523.78158,54172.39506,,477.40965,3813.67614,5808.51844,9695.88655,430.62144,1100.98864,,,,433.8336,434.14316,,,,,,
2021-05-01,551720.44634,4112.75207,970.85404,135511.57449,9676.69728,5369.22378,80187.47564,870.77464,126422.81786,56220.44316,12362.37764,16110.99037,36327.962,59070.81757,48551.14525,24136.16481,40870.33242,2236.22821,8033.22614,14672.57231,18693.65816,6091.94947,46260.3858,320.92458,26421.81603,997.47513,44406.80405,91642.4211,850529.4368,286237.35475,197980.2604,2027.42854,,54935.63643,133547.09133,5951.99843,,9672.61737,2452.12767,1431.2456,192830.44284,2638.41587,4439.54425,2742.48841,16188.40828,735.37061,11056.32388,3206.06494,7847.17434,2863.22131,53794.33119,,485.9893,3614.49004,5863.80338,10482.6557,771.04869,1000.34758,,929.80798,,418.20116,418.48465,,577.20803,,,,
2021-09-01,679202.83466,4767.66319,595.88612,191948.62889,9054.38609,7619.51237,78413.20039,803.65413,125683.43811,62418.87318,12116.34574,29750.27333,25808.21214,69084.52352,56996.66589,25876.87563,42883.27414,1904.47669,10123.64672,19531.76896,17810.37978,11114.90725,62708.10409,981.92496,62695.77817,4128.06591,33975.43802,98380.82751,813189.06839,373371.07942,222292.5551,6282.80707,,62798.7705,121554.29833,4909.62971,798.61825,13608.85514,2088.14687,2323.37518,198265.38454,3820.57719,1727.62007,12190.98974,34106.6353,595.75025,9316.70553,2445.50066,7022.47351,2001.93521,78611.72779,,465.10526,3709.13331,3680.83206,9673.7906,2775.70723,1030.08667,,809.40426,1710.87909,816.16282,355.65186,1085.05209,502.37684,301.68082,,,
2021-10-01,713934.19793,4385.09289,471.59509,226252.10475,8737.77838,7350.49619,82469.42996,1805.76261,125107.09356,64509.03792,13336.91405,28846.26594,25432.85939,67769.0482,55651.80187,30322.0319,40847.98374,1812.01434,9076.55081,21817.59604,19419.1555,10732.56552,61359.80831,956.63744,62112.43278,6918.16483,37722.45107,100589.85584,820724.68413,387460.0648,230867.70536,7065.38776,,62643.27717,107600.92949,4691.24431,768.94745,14442.52074,2274.11787,2217.66982,188471.24761,3157.23862,3756.13468,40928.84885,35329.20139,576.43498,9157.09421,2375.37148,6701.76459,6644.4924,79822.64351,,454.60807,3653.81955,3585.57239,9207.623,2802.8377,1310.28851,,779.10349,1660.42679,784.9181,339.85029,1047.42789,483.55476,288.59373,,,
2021-11-01,711072.14003,3937.23602,379.63733,253555.72622,9428.31478,7133.61524,81663.04863,1751.84002,121070.67736,69715.83778,14157.81444,31514.67257,23041.19991,69327.80843,54225.96514,38616.87683,40787.48222,1726.32897,9253.60147,22649.37963,21457.56827,12218.36918,60718.56141,1808.6117,62471.34337,7433.08839,37258.02541,103938.80465,800525.16387,387513.72602,234163.61694,6933.05776,56.26261,63783.51706,107318.49184,4468.37188,741.1482,15391.23774,2912.34681,2137.92515,186196.65171,3540.78084,1617.75204,41152.37694,37810.80567,557.10659,8721.12354,2305.46578,6359.96097,6734.22256,82012.7162,,444.19631,3600.52754,4805.49858,10006.23589,3973.55494,1249.15618,,748.75265,1610.04705,741.45249,324.02649,1009.77927,464.71341,245.31148,,,
2021-08-01,656289.70508,4896.89106,721.24807,182034.57181,8764.91871,7875.74504,79309.17611,817.88534,130565.61806,61551.72666,11760.40675,29809.36719,32338.85188,60595.22032,58152.37132,23282.14322,43851.61985,1992.77518,10081.18086,18983.40558,17916.24728,10560.48337,63425.74265,1613.6619,58268.08415,3951.99907,34017.28213,97982.45445,813071.20696,354288.02637,215654.82465,5894.14368,,66240.9754,121548.35063,4770.83198,825.13993,14178.72522,2217.06816,2430.45404,191397.50797,2584.87588,2783.99745,11535.10548,32943.56381,643.72585,9261.21696,2513.61666,7153.74996,2116.7389,76038.44676,,475.15441,3759.94154,3786.00467,9403.34448,2834.60784,1065.7438,,839.55552,1760.1704,666.13747,371.39067,1121.79277,521.10759,328.58417,,,
2021-03-01,495493.75552,2607.35168,1019.42703,116235.47854,6508.36148,2884.8743,73475.13013,903.87522,102943.54845,50474.78748,11174.02052,18399.36982,36786.30248,44829.53199,16661.48355,25393.8184,38766.61325,1573.15709,8794.27774,12105.55721,18168.40588,5784.12193,57101.60016,738.55379,27179.29615,0.07674,42686.39958,92103.11023,696712.17118,251871.16529,167987.75108,1493.62864,16688.23447,74268.48743,122141.57926,5313.77308,,8523.86882,2443.08871,1511.42594,196352.05509,2502.50477,1353.67511,3149.10201,15190.70619,284.35631,11121.7529,3124.65507,8101.19526,2594.22525,54283.18749,,462.23544,3804.69671,6012.17175,9073.07174,447.45001,867.23595,,,,449.28691,449.74771,,,,,,
2021-12-01,709615.09798,3772.40663,314.6796,277067.59469,11450.114,6468.2048,83838.92495,1695.7536,127152.77344,68846.94621,14242.13292,30575.64905,27499.78951,71041.55207,63181.19145,37211.79044,39732.30102,2386.67583,8725.3883,21872.51228,22621.60352,11392.40653,60258.28476,1449.38133,67293.17221,5646.30169,39440.70102,106642.35519,839429.33419,406215.37326,244325.38805,6754.31725,80.4567,70935.25623,120042.47666,4361.15668,719.26294,16661.73459,5520.22185,2055.81354,205578.82045,3485.03124,1516.43354,42084.1338,40629.90245,735.16559,18157.07279,2309.9121,6268.18238,6475.53398,80948.76965,,622.52699,3536.41852,4653.06916,10214.1641,4010.70152,2076.18665,,718.40421,1558.52456,726.05238,314.81217,971.2499,455.49091,231.03891,,,
2021-02-01,444115.51092,2279.8126,1025.8769,114790.70633,6784.35508,2989.20804,75041.14549,921.73291,104382.74429,51549.60184,11338.70886,18632.06907,37067.5401,39916.155,17087.6036,25757.23972,40345.27947,1663.52509,8347.58315,13101.19266,18677.06385,3333.97352,57741.71251,839.45305,26934.66064,0.00509,41553.93242,89999.90082,659142.74705,255293.0247,163651.84696,11288.94504,17614.92392,67530.16649,120853.77933,5504.31892,110.72322,3482.48392,2467.2514,1558.14604,198032.99225,2477.92962,534.04809,2882.53514,10271.30405,291.65597,11117.39128,3175.63672,8264.59956,2540.16301,48325.17251,,468.67156,527.4611,5394.25749,9290.89128,464.608,588.74048,,,,465.03405,465.45181,,,,2603.22059,,
2022-02-01,723148.75608,3251.47791,319.33467,281418.49184,11223.1634,7582.161,89379.04065,2562.15269,126448.42746,68800.03573,13399.37439,19680.9815,30256.25662,82371.73311,90737.13974,39511.34359,31439.40775,2845.22842,8412.45013,21950.32933,18465.01736,9692.57446,59781.19242,1173.6501,73907.36967,6279.98742,38800.03559,115643.56608,911692.64584,439863.61757,239784.04318,7210.19698,4504.16263,73477.13011,123286.2723,3637.72667,654.57091,16998.32403,5099.73813,2411.42328,216999.93611,2613.47539,1437.05366,42233.53312,36593.56376,665.1813,18407.28001,2282.93403,1962.09709,5845.35198,93846.03224,,625.30284,3455.28938,4603.7692,10339.76581,4195.75415,1932.78753,,657.48953,1455.391,655.16687,276.3534,933.50413,407.95655,182.34045,,1584.00161,3219.48179
2022-03-01,740182.40234,4113.20606,321.19434,329946.51396,10944.43021,7328.48223,91652.48084,2517.62327,124595.26679,67893.32952,13215.48638,20358.1098,30467.3972,84632.63107,93064.50799,44509.64088,32496.71795,3098.00458,8392.06053,23881.55802,18779.92202,9187.14897,62563.57922,845.54886,70668.42433,6464.1008,34816.13329,123862.39737,835757.37359,436775.19986,247438.24784,7142.83256,8264.84934,75608.16296,125110.29501,2370.52105,645.18476,16565.23241,5243.97691,2391.27225,219703.73926,4761.31097,2112.24953,43568.28638,35950.33702,636.30894,18685.2489,2371.42155,2663.57671,5587.6529,99050.07772,,630.23691,916.49073,6440.42033,11110.05188,4198.00737,1989.46832,,626.77694,1453.02813,933.65736,260.30574,932.83524,416.68562,176.52779,502.40833,2096.31168,10000.0
2022-01-01,729352.86764,3647.97146,316.90434,284926.80419,11522.91963,7753.85068,88126.85655,1639.36388,126744.35929,69764.44208,13738.01367,19945.59103,28066.34412,81648.03141,83118.69074,39608.33009,39568.99888,2232.12317,8265.76922,22220.31088,19431.74615,10493.16759,59480.30626,868.46654,69512.83458,5663.15968,39605.92185,112970.91985,897366.79562,435538.55798,240863.72861,6895.84999,5139.15556,71453.89626,122298.10385,4258.07408,683.77862,16226.20656,5315.51321,1967.87125,217868.19437,2334.0709,1478.07991,42566.81692,37767.27865,695.11062,18133.95448,2430.91284,2037.25473,6195.23579,85167.06927,,629.61006,3496.30616,4501.85532,10220.78935,3959.70215,1989.15327,,687.95571,1506.94632,693.7231,292.28795,932.62779,426.94411,206.6045,,197.4371,9997.0
2022-08-01,803267.51712,5430.75146,266.01578,307775.38577,9938.69663,8625.15714,86975.19884,2431.16713,124034.34248,65011.19924,12584.11169,21988.421,28143.86214,74951.598,98789.66663,34791.20653,44046.7326,2993.28195,7658.13651,18385.09477,22728.57365,4864.10131,50869.32726,1615.36857,69323.57542,5105.34922,29267.95421,118461.80629,870353.58772,423808.26722,228118.82435,7806.00168,4930.46452,80401.21942,103486.01452,1276.86268,534.94452,16289.5584,4056.96311,2327.04603,234650.94046,19878.29511,1357.49433,14619.00521,45825.58847,586.80706,19042.75467,2314.66231,2267.06443,5562.52441,97684.66401,,656.88927,902.42223,5958.19526,10556.04207,4593.00325,1746.88211,,,1460.60206,748.85738,386.06971,776.58191,376.74776,187.59034,2077.8376,3248.49724,5386.51584
2022-09-01,800509.34976,6273.16117,,327343.58565,9684.70259,8356.75136,90243.50496,2932.96663,122255.26229,64096.94344,12228.71367,21927.69183,26528.23746,72546.9642,96317.81873,31772.75339,43524.91932,2802.92817,6999.3787,17534.62581,20877.68766,4656.13606,50218.72737,2135.52646,69329.80101,5062.75128,28350.80218,116347.24253,863112.54418,422345.91407,220405.10319,7157.14846,4889.98959,78768.86887,102291.79285,1533.90661,495.87054,11425.93822,3913.76036,2189.75783,230141.14924,19449.37859,1711.89266,13429.32233,41939.6935,559.84112,18612.18629,2279.65384,2097.80636,5575.03994,96661.13153,,652.9799,886.91626,5640.92035,10022.14105,4423.06689,1604.94699,,,1470.17172,717.42602,361.54811,746.00624,349.74862,184.39838,1949.03385,3228.05514,5456.65072
2022-10-01,752109.24467,6693.27812,,312308.44285,10006.64284,9085.79858,88945.93854,2885.51806,119664.13261,61474.64338,14689.69202,21921.67962,26896.89269,69711.42659,108611.76374,30364.56875,41850.3175,2843.65281,19615.5615,16847.45541,19721.60859,4436.03078,49470.31772,1480.49726,65088.09852,4840.56676,29437.97526,119247.81838,845514.23744,420323.64568,225091.10844,7159.44721,3852.9512,78680.97902,89812.01279,1646.73617,464.63142,11131.91671,3793.1075,2135.46997,224971.75451,19102.04887,1665.65959,13266.33392,41609.01523,529.69896,18261.55295,2250.91244,1951.40855,5540.96545,94901.87264,,650.38111,835.88046,5376.50441,10014.28252,4473.46882,1564.91598,,,1404.5698,675.74484,339.53342,713.75123,331.55699,184.10985,1822.75245,3206.03317,5509.85952
2022-06-01,806247.94879,4066.16471,323.73116,307000.90765,10109.74378,6733.87252,86780.76476,2552.40493,122853.74084,59981.30183,16421.25668,22265.07334,29994.74274,76346.05955,93006.7234,34580.30627,41710.84303,3133.68923,8288.83893,20482.46336,18922.44326,5496.91281,45584.30931,1727.57307,72758.82856,5119.48347,30582.10668,121134.37873,806707.05048,435827.88623,243952.37802,6590.79382,4612.61156,73500.13472,119919.22536,2072.57215,594.91524,16026.71798,4532.38394,2460.29368,213037.05339,19837.61344,1414.76448,14908.15545,53595.90224,621.51119,18806.99202,2389.07266,2299.03384,5097.15742,97398.57367,,659.75418,949.24842,6203.15215,11235.68089,4174.66604,1998.52809,,,1453.85944,830.07849,277.2016,854.672,414.74758,184.33582,2336.92827,2371.70345,5316.38096
2022-07-01,802422.58027,3516.30555,323.65712,300682.25463,9937.04988,8477.38378,85451.22343,2482.84054,120511.27438,60345.06505,12761.3673,20623.31843,28857.13233,73066.32461,89830.8381,32579.52609,41686.11004,3069.13601,7799.45108,19386.00998,21523.59758,5092.5209,44935.29508,1741.42727,70512.81296,5446.49639,28672.4206,118065.7381,793525.72114,424622.15331,230727.61349,7759.94852,4988.01724,70512.53794,118352.17677,1661.52226,562.92591,15470.77399,4316.34462,2373.66228,207508.41209,19752.28137,1384.80073,14594.89805,46393.11102,589.1622,18305.29149,2333.28768,2174.70844,5611.52999,95359.9172,,658.96164,931.85802,5937.97132,10751.81491,4034.64795,1871.42281,,,1453.29487,785.25767,282.50354,813.921,392.69286,184.33145,2197.47251,3268.22637,5379.60159
