2023-08-01,,244563.13192,535.98856,,,0,126994.68715,892.12344,0.0,109.49848,0.0,4588.78558,31434.06318,0.0,89518.02363,0.01352,0,0.0,2006.80304,1508.12947,42477.84559,0.0,282.51697,74581.50467,0.0,0.19967,651.24831,0.0,5897.58016,0.0,0.0,65446.76093,24417.65375,14397.73322,4350.51949,273791.20801,16811.32945,25755.51183,24669.189,728.7665,60.19093,850.10468,6e-05,0.00043,3460.66074,693.42384,0.21035,3280.68335,0.37101,1737.08038,0.00549,1229.86055,0.07807,0.0019,11038.45553,1347.53839,0.51462,108.51474,22082.99336,0.00171,,374.60561,0.00078,,,30017.86527,978.7763,,,,,0.0,,0.00017,,
2023-09-01,,240631.64737,357.25904,,,0,127503.50841,896.55348,0.0,111.18961,0.0,4527.91499,30682.38632,0.0,89972.27119,0.01352,0,0.0,1747.93595,1110.4763,41220.4346,0.0,282.51833,62498.04865,0.0,0.20362,660.28128,0.0,5691.98439,0.0,0.0,43512.14842,22869.31744,13651.44245,3930.90657,261285.27909,16643.0997,26599.42068,22575.63811,0.0,0.23208,676.32243,6e-05,0.0,6710.98036,673.94013,0.21452,3191.02271,0.61849,1749.46986,0.00214,1243.2961,0.00741,0.0019,10110.04089,1156.39036,0.03094,101.35499,21612.77024,,,378.53855,0.00078,,,28779.31821,976.97768,0.03355,,,,,,,,
2023-10-01,,238825.57559,0.00218,,,0,135038.5643,893.36199,0.0,112.82637,0.0,4419.8294,1313.03022,0.0,90399.36997,0.01352,0,0.0,469.93387,908.49616,39124.44065,0.0,282.51964,58709.13146,0.0,0.20744,668.80018,0.0,5493.26145,0.0,0.0,42284.67114,20145.78328,12869.30538,3504.4301,256384.21384,16285.9375,16035.723,21277.0484,0.0,0.23824,525.79299,6e-05,0.0,6458.00777,0.118,0.21744,3097.44192,0.70516,1761.40881,0.12285,1240.61097,0.00549,0.0019,9353.74474,0.18578,0.03094,94.20952,16688.58672,,0.20268,362.43563,0.00078,,,26978.25613,989.75323,0.03453,,,,,,,,
2023-11-01,,233228.18851,0.00218,,,0,100853.75727,896.88082,0.0,114.51769,0.0,4454.70719,3319.15903,0.0,90871.47559,0.01352,0,0.0,471.22515,700.68128,38118.20029,0.0,257.521,58289.23864,0.0,0.21139,677.94007,0.0,5372.02096,0.0,0.0,41544.60071,18868.0185,12141.35091,3489.10207,255107.40833,16199.09441,16477.41488,21369.505,0.0,0.24479,388.74597,6e-05,0.0,6045.4538,0.49531,0.22161,3003.32032,1115.50646,1741.21566,0.00214,1218.35475,0.02125,0.25365,9748.30154,0.19141,0.03094,87.03771,16488.05664,,,316.53344,0.00078,,0.34369,26095.09116,1003.15654,0.03558,,,,,,,,
2023-12-01,,225739.45515,0.00218,,,0,89638.39439,748.58858,0.01326,116.15445,0.0,4494.32915,3335.00432,0.0,91619.11046,0.01352,0,0.0,472.51994,515.3457,36073.83803,0.0,257.52231,55981.08584,0.0,0.21521,686.77544,602.4976,5292.6755,0.0,0.0,42890.56682,21693.67629,10722.29305,4690.775,264603.62255,16551.49457,12268.02722,20658.33121,0.0,0.31346,258.76668,6e-05,0.0,6148.2536,0.1329,0.22565,2909.52604,1068.86872,1696.54087,0.00137,1202.37387,0.00549,0.09025,19909.75406,0.00059,0.0,0.0,16357.81135,,,322.53331,0.20002,,,26094.52581,1016.12748,0.03655,,,,,,,0.18079,
2024-01-01,,199959.56836,0.0,,,0,83573.95926,0.2019,0.0,117.84556,0.0,4488.08171,0.0,0.0,91756.98372,0.0,0,0.0,473.81473,308.86594,5160.33403,0.0,232.45349,53305.93759,0.0,,695.89581,0.0,4785.24961,0.0,0.0,40490.01555,20490.96299,5640.96387,0.00241,265540.91921,15642.93494,6935.51748,17690.85339,0.0,0.0,162.64368,0.0,0.0,0.00442,0.12585,,0.36997,1053.52021,1595.39477,0.0,0.0,0.00014,0.0,18302.60604,0.0,0.0,0.0,15594.23554,,,275.6012,0.0,,,26572.39978,1014.47245,0.0,,,,,,,0.0,
2024-02-01,,192474.24546,0.0,,,0,75401.60179,,0.0,119.53688,0.0,4302.7032,0.0,0.0,92503.2593,0.0,0,0.0,475.10952,293.02567,5191.87033,0.0,207.45349,51749.91034,0.0,,704.74614,0.0,4785.33134,0.0,0.0,38391.405,20024.67495,5517.62983,0.00241,255720.52889,15380.31676,6584.18963,17107.30792,0.0,0.0,52.92476,0.11176,0.0,0.00442,0.12849,,0.38667,1035.45538,1588.85344,0.0,0.0,0.00014,0.0,16529.03852,0.0,0.0,0.0,15495.28694,,,259.60547,0.0,,,24898.28671,1012.47746,0.0,,,,,,,0.0,
2024-03-01,,182727.68098,0.0,,,0,48259.22184,,0.0,121.11908,0.0,4348.23704,0.0,0.0,92949.28099,0.0,0,0.0,476.40431,22.56826,5916.36343,0.0,207.45349,50683.08824,0.0,,713.01409,0.0,4702.69466,0.0,0.0,37954.9696,19521.74495,6150.92508,0.00241,246506.39931,15345.64938,6210.57319,15843.22424,0.0,0.0,23.75617,0.0,0.0,0.00442,0.13096,0.0,0.40279,1019.86617,1594.51362,0.0,0.0,0.00014,0.0,15401.64221,0.0,0.0,0.0,15333.61498,,,245.57846,0.0,,,25152.47266,1009.64344,0.0,,,,,,,0.0,
2024-04-01,,140087.412,0.0,,,0,110253.7352,,0.0,923.82927,0.0,4293.9153,650.91912,0.0,92595.39072,0.0,0,0.0,819.3879,22.56826,3893.5219,0.0,207.45349,50018.63506,0.0,0.0,655.18858,0.0,0.0,0.0,0.0,35026.95398,13423.35151,10656.26711,0.00241,270942.56391,41589.64058,3466.76657,20589.7105,0.0,0.0,0.08321,0.0,0.0,0.00442,0.1336,0.0,5033.82725,1003.98311,1619.28947,0.0,0.0,0.00014,0.0,13008.03686,0.0,0.0,0.0,15475.38723,,,247.45371,0.0,,,,1007.64845,0.0,,,,,,,,
2024-05-01,,135142.71493,0.0,,,0,101145.37084,0.0,0.0,921.53193,0.0,4341.82668,609.1843,0.0,2061.24689,0.0,0,0.0,727.8559,0.0,3918.42975,0.0,207.45349,46178.63365,0.0,0.0,1803.41598,0.0,0.0,0.0,0.0,23514.70775,19152.05053,5541.86276,0.00241,344558.6909,38362.17326,2823.90878,19965.92505,0.0,0.0,0.0,0.0,0.0,0.00442,0.13615,0.0,5667.16588,988.21734,0.0,0.0,0.0,0.00014,0.0,12715.18422,0.0,0.0,0.0,11240.79317,,,230.0371,0.0,,,,919.80107,0.0,,,,,,,,
2024-06-01,,178868.94625,0.0,,,0,101589.15512,0.0,0.0,126.13848,0.0,3937.75611,573.21835,0.0,0.0,0.0,0,0.0,2417.56768,0.0,3955.7197,0.0,207.45349,46836.56525,0.0,0.0,1758.89225,0.0,0.0,0.0,0.0,23098.52405,17853.79342,5094.91574,0.00241,352976.14928,15713.92238,8438.53255,14453.73749,0.0,0.0,0.0,0.0,0.0,0.00442,0.1388,0.0,18219.23539,972.39959,0.0,0.0,0.0,0.00014,0.0,12463.82889,0.0,0.0,,11938.40594,,0.00089,188.61893,0.0,,,,0.0,0.0,,,,,,,,
