2020-11-01 00:00:00,4693.43933,0.0,0.0,9992.89466,0.0,140.08228,0.0,0.0,0.0,2831.28149,0.0,31683.60571,0.0,875.34847,0.0,26638.72,0.0,0.0,6.90727,0.0,0.0,2988.40994,1492.44544,2229.65299,1418.27642,85957.11158,48.07275,2642.245,1244.20442,0.00679,0.0,149.73794,0.0,0.0,1742.78942,8958.38841,7.60633,0.0,0.0,1041.60844,7140.46352,,,,,,,,,,,,
2020-12-01 00:00:00,7861.0098,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2831.28149,0.0,31542.6548,0.0,875.34847,0.0,26488.488,0.0,,7.18393,0.0,1056.15139,2892.15415,1499.05566,2259.51864,1338.83755,86716.19972,47.1014,2649.79482,,2.71103,0.0,75.0,0.0,0.0,1725.0,9086.18511,7.60633,0.0,0.0,1182.70882,7272.41536,0.0,,,,,,,,,,,
2021-02-01 00:00:00,7867.37657,0.0,0.0,0.0,0.0,324.1325,0.0,0.0,0.0,2831.28149,,21534.07977,0.0,875.34847,0.0,0.0,0.0,,7.75648,,710.32475,2732.10543,1495.73944,2306.4026,923.61053,86059.44873,46.39831,2538.66259,24710.2429,2.93788,0.0,,0.0,0.0,1669.27038,9345.50622,7.60633,0.0,0.0,1268.55767,7269.44808,0.0,,,0.0,,0.0,,,,,,
2021-03-01 00:00:00,5021.9598,0.0,0.0,8534.17418,0.0,324.32921,0.0,0.0,0.0,2831.28149,,21329.88707,0.0,875.34847,0.0,0.0,0.0,,8.0154,0.0,0.0,2606.5683,1496.84485,2321.82985,1008.79821,84802.36103,45.43466,2363.24372,26122.10724,3.03534,0.0,,0.0,0.0,1644.295,9465.05773,7.60633,0.0,0.0,1325.73307,7335.012,0.0,,,1.38679,,0.0,,0.0,0.00363,,,
2021-04-01 00:00:00,7174.22226,3451.94522,0.0,0.0,0.0,321.92089,0.0,0.0,0.0,0.0,,281.22306,20681.1256,875.34847,0.0,0.0,0.0,,8.30207,,,2372.76118,1498.05566,1374.55748,251.22013,88378.59225,46.35753,2387.86933,,3.14624,0.0,,0.0,0.0,3206.97705,2042.80155,7.60633,0.0,0.0,1477.05577,7138.74721,0.0,,,0.0,,0.0,,0.0,,,,
2021-05-01 00:00:00,4540.56626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,281.22306,20925.7594,875.34847,0.0,0.0,0.0,,8.57949,,,2205.97619,1498.12419,0.0,244.40733,87311.92332,30.25892,1914.60536,,3.2559,0.0,,0.0,0.0,3047.48825,2042.80155,7.60633,0.0,0.0,,7204.73007,0.0,,,,,0.0,0.0,,,,,
2021-06-01 00:00:00,4615.02528,1446.64877,914.56098,0.0,,0.0,0.0,0.0,0.0,0.0,,281.22306,16694.8,875.34847,0.0,0.0,0.0,,8.86616,,,2039.18247,1498.20033,0.0,0.0,86411.38386,30.85514,1940.04025,,3.36926,0.0,,0.0,0.0,2888.29995,2042.80155,0.0,0.0,0.0,,7269.2099,0.0,,,,,0.0,0.0,,,,,
2021-07-01 00:00:00,4690.21096,0.0,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,281.22306,0.0,875.34847,0.0,0.0,0.0,,9.14358,,,1872.39563,799.22335,0.0,87.93465,89670.6513,21.45213,2282.9241,,3.47897,0.0,,0.0,0.0,2731.76565,2042.80155,0.0,0.0,,,7134.64895,0.0,,,,,0.0,0.0,,,,,
2021-08-01 00:00:00,5588.84913,0.0,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,281.22306,0.0,875.34847,,0.0,0.0,,9.43025,,,1707.59791,0.0,0.0,231.61726,89789.61977,21.86119,1025.50022,,3.59233,0.0,,0.0,0.0,2478.55474,2042.80155,0.0,0.0,0.0,,7197.53915,0.0,,,,,0.0,0.0,,,,,
2021-09-01 00:00:00,5853.46483,0.0,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,131.21497,0.0,875.34847,,0.0,0.0,,9.71692,0.0,,1607.74084,0.0,0.0,230.13157,88900.42445,11.06203,3844.73074,,3.70569,0.0,,0.0,0.0,2450.09521,2042.80155,0.0,0.0,,0.0,5658.94242,0.0,,,,,0.0,0.0,0.0,,,,
2021-10-01 00:00:00,5284.49415,0.0,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,131.21497,0.0,875.34847,,0.0,0.0,,9.99434,0.0,,1507.88377,0.0,0.0,223.32771,62369.01612,0.0,3874.92492,,3.8154,0.0,,0.0,0.0,2234.15467,1648.50746,0.0,,0.0,,5609.43201,0.0,,,,,0.0,0.0,,,,,
2021-11-01 00:00:00,1232.74973,6441.06777,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4753.47272,0.0,875.34847,,0.0,0.0,,10.28101,0.0,,1408.02209,0.0,0.0,258.31294,62802.52866,0.0,3903.45942,,3.92876,0.0,,0.0,0.0,2220.55897,1648.50746,0.0,0.0,0.0,,5668.46065,0.0,,,,,0.0,0.0,,,,,
2021-12-01 00:00:00,1232.0076,6143.12509,914.56098,0.0,0.0,0.0,0.0,0.0,,0.0,,4796.01913,0.0,875.35354,,0.0,0.0,,10.55843,0.0,,1308.16502,0.0,0.0,245.7965,63097.39418,0.0,6841.96152,,4.03847,0.0,,0.0,0.0,2091.43859,1648.50746,0.0,0.0,0.0,,5725.08688,0.0,,,,,0.0,0.0,,,,,
2022-01-01 00:00:00,1232.7308,5845.45505,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4884.23587,0.0,875.34847,,0.0,0.0,,0.0,0.0,,1208.32747,0.0,0.0,223.44626,63461.15779,0.0,6325.32633,,4.15183,0.0,,0.0,0.0,2046.38653,1528.78159,0.0,0.0,0.02502,,5614.43704,0.0,,,,,0.0,0.0,,,,,
2022-02-01 00:00:00,1233.46635,5547.18032,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4952.58318,0.0,875.34847,,0.0,0.0,,0.0,0.0,,1107.05641,0.0,0.0,272.92833,63788.27919,0.0,6364.0034,,4.26519,0.0,,0.0,0.0,1673.36894,1528.78159,0.0,0.0,0.0,,5637.19372,0.0,,,,,0.0,0.0,,,,,
2022-03-01 00:00:00,3.86244,5296.47025,914.56098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4806.1635,0.0,875.34847,,0.0,0.0,0.0,0.0,0.0,,1121.50938,0.0,0.0,148.6452,64314.98796,0.0,6454.87987,,4.36758,0.0,,0.0,0.0,1664.5236,1528.78159,0.0,0.0,0.0,,5033.63285,0.0,,,,,0.0,0.0,,,,,
2022-06-01 00:00:00,1.59205,5372.0557,914.56098,9992.70407,0.0,0.0,0.0,0.0,0.0,0.0,,5004.55908,0.0,875.34847,,0.0,0.0,,0.0,0.0,,1111.32328,0.0,0.0,109.86241,66385.29189,0.0,6737.68,,4.73424,0.0,,0.0,0.0,1575.38273,1528.78159,0.0,0.0,0.0,,5441.89797,0.0,,,0.0,,0.0,0.0,,,,,
2022-07-01 00:00:00,1.59205,5419.12622,914.56098,11992.21934,0.0,0.0,,0.0,,0.0,,5034.62096,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1111.22923,12702.09696,0.0,0.0,74844.00463,0.0,6832.22618,,4.84518,0.0,,0.0,,1369.00689,1528.78159,0.0,0.0,0.0,,5489.64897,0.0,,,,,0.0,0.0,,,,,
2022-08-01 00:00:00,315.23169,5494.88107,914.56098,12016.30959,0.0,0.0,0.0,0.0,,0.0,,5063.419,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1111.70356,12875.722,153.41329,0.0,60476.85051,0.0,6924.15317,,4.92708,0.0,,0.0,,1346.22887,1528.78159,0.0,0.0,0.0,,5302.08112,0.0,,,,,0.0,0.0,,,,,
2022-09-01 00:00:00,318.72672,5577.96255,914.56098,12007.76609,0.0,0.0,0.0,0.0,,0.0,,5021.20136,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1108.63244,12960.46861,151.21882,0.0,56984.17341,0.0,7025.19116,,5.04044,0.0,,0.0,,1317.8693,1325.16303,0.0,0.0,0.0,,5217.09845,0.0,,,,,0.0,0.0,,,,,
2022-10-01 00:00:00,1948.86408,5661.05108,914.56098,11690.95295,0.0,0.0,0.0,0.0,,0.0,,5096.0019,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1120.63835,12745.33518,487.09548,0.0,60313.82858,0.0,7119.60268,,5.15015,0.0,,0.0,,1292.41179,1325.16303,0.0,,,,4829.1426,0.0,,,,,0.0,0.0,,,,,
2022-11-01 00:00:00,1893.89423,5742.044,914.56098,11712.85096,0.0,0.0,0.0,0.0,,0.0,,5140.08752,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1134.98317,13948.74683,459.22153,0.0,62620.4671,12769.03923,7215.44435,,5.26351,0.0,,0.0,,1143.5785,1325.16303,0.0,,,,4879.62364,276.41174,,,32.17502,,0.0,0.0,,,,,
2022-12-01 00:00:00,1883.27175,4972.51786,914.56098,11624.62589,0.0,0.0,0.0,0.0,,0.0,,5207.20493,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1142.60917,14527.37047,3032.69496,0.0,68501.91061,12927.84367,8430.47073,,5.37322,0.0,,0.0,,1118.72029,1325.16303,0.0,,,,4931.49919,224.46633,,,126.77686,,0.0,0.0,,,,,
2023-01-01 00:00:00,1742.31557,5059.60305,914.56098,9994.73572,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,875.34847,,0.0,,0.0,0.0,0.0,,1159.82628,11297.30556,2832.7803,0.0,69095.37644,13106.43086,7411.5463,,5.48658,0.0,,0.0,,1093.88047,1325.16303,0.0,,,,4885.52756,177.13855,,,272.92303,,0.0,0.0,,,,,
2023-02-01 00:00:00,1747.46451,4426.96871,914.56098,9994.97527,0.0,0.0,0.0,0.0,,0.0,,11634.74594,0.0,875.34847,,0.0,,,0.0,0.0,,1149.92513,0.0,2720.27433,0.0,70162.138,13241.79962,7502.95602,,0.0,0.0,,0.0,,1068.99938,1325.16303,0.0,,,,4765.77297,159.20928,,,268.76933,,0.0,0.0,,,,,
2023-03-01 00:00:00,1521.81741,4395.76459,914.56098,6995.26089,0.0,0.0,0.0,0.0,,0.0,,11653.84431,0.0,875.34847,,0.0,,,0.0,0.0,,1131.08964,0.0,2836.61121,0.0,69752.15632,13399.43121,7591.70432,,0.0,0.0,,0.0,,1044.14116,1325.16303,0.0,,,,4819.2936,130.82043,,,,,0.0,0.0,,,0.0,,
2023-04-01 00:00:00,1528.17367,4257.722,914.56098,0.0,0.0,0.0,0.0,,,,,13647.26697,0.0,875.34847,,0.0,,,0.0,0.0,,1096.50648,12469.94802,2786.77309,0.0,69641.25728,12100.69729,7691.10133,,0.0,0.0,,0.0,,944.26922,1325.16303,0.0,,,,4867.27476,82.33877,,,,,0.0,0.0,,,0.0,,
2023-05-01 00:00:00,1950.37598,3760.55331,914.56098,0.0,0.0,0.0,0.0,,,,,13936.76656,0.0,875.34847,,0.0,,,0.0,0.0,,1083.55776,20202.1678,2781.44316,0.0,66813.21463,11338.84694,7783.14249,,0.0,0.0,,0.0,,844.4293,1325.16303,0.0,,,,4787.53277,53.23282,,,,,0.0,0.0,,,0.0,,
2023-06-01 00:00:00,15980.22506,3462.60946,914.56098,0.0,0.0,0.0,0.0,,,,,13494.80243,0.0,875.34847,,0.0,,,0.0,0.0,,1050.63981,19754.2599,2777.35845,0.0,64724.15547,9917.63164,7904.13634,,0.0,0.0,,0.0,,819.57108,1325.16303,0.0,,,,4840.75892,,,,,,0.0,0.0,,,0.0,,
2023-07-01 00:00:00,16212.86155,3164.59928,914.56098,0.0,0.0,0.0,0.0,,,,,13338.7734,0.0,875.34847,,0.0,,,0.0,0.0,,1065.2282,18455.1989,2717.7245,0.0,63952.56617,9645.68391,9141.19855,,,0.0,,0.0,,794.70829,1325.16303,0.0,,,,4892.92302,,,,0.05529,,0.0,0.0,,,0.0,,
2023-08-01 00:00:00,5357.38761,2866.65543,914.56098,0.0,0.0,0.0,0.0,0.0,,,,12908.87221,0.0,875.34847,,0.0,,,,0.0,,994.28174,15794.70306,2666.34109,0.0,62269.34877,9380.18203,9214.49855,,,0.0,,0.0,,769.85007,1325.16303,0.0,,,,4680.81323,,,,,,0.0,0.0,,,0.0,,
2023-09-01 00:00:00,5824.69323,,914.56098,0.0,0.0,0.0,0.0,0.0,,,,12125.45973,0.0,875.34847,,0.0,,,0.0,0.0,,989.65419,14776.73103,2693.71473,0.0,61230.4303,9483.37833,9297.02054,,,0.0,,0.0,,744.99185,1325.16303,0.0,,,,4687.72835,,,,,,0.0,0.0,,,0.0,,
2023-10-01 00:00:00,6112.21346,,914.56098,0.0,0.0,0.0,0.0,0.0,,,,11203.0215,0.0,875.34847,,0.0,,,0.0,0.0,,791.30584,10841.48349,2732.42604,,60697.30904,9029.35875,8482.1103,,,0.0,,0.0,,720.12906,1325.16303,0.0,,,,4637.53834,,,,,,0.0,0.0,,,0.0,,
2023-11-01 00:00:00,5468.63029,,914.56098,0.0,0.0,7540.44133,0.0,0.0,,,,8419.66276,0.0,875.34847,,0.0,,,0.0,0.0,,587.31905,41601.93229,2772.43458,0.0,61743.34749,9131.14917,6876.20739,,,0.0,,0.0,,691.86219,1325.16303,1519.98359,,,,4581.28339,,,,,,0.0,0.0,,,0.0,,
2023-12-01 00:00:00,7657.00878,,96400.99069,0.0,2545.71952,7638.27385,0.0,0.0,,,,6246.49957,0.0,875.34847,,36011.12447,,,0.0,0.0,,390.10485,42380.97936,2497.76375,560.13459,138112.92853,9229.65602,6901.56418,,,0.0,,0.0,,667.0983,1325.16303,1507.95912,,,,4637.13578,,,,,,0.0,0.0,,,0.0,,
2024-01-01 00:00:00,11550.69063,,96695.9994,0.0,2491.4967,7739.36745,0.0,0.0,,,,6306.75133,0.0,875.34847,,36488.14517,,,0.0,0.0,,43.2674,37693.43975,2531.94024,882.44664,138172.10723,9331.44643,6923.51209,,,0.0,,0.0,,0.0,1325.16303,1437.97626,,,,4695.55986,,,,,,0.0,0.0,,,0.0,,
2024-02-01 00:00:00,10426.13602,,95810.08436,0.0,2437.40407,7840.18484,0.0,0.0,,,,6412.11936,0.0,875.34847,,36964.38591,,,0.0,0.0,,43.40038,53454.87597,2566.99651,1009.52632,138478.03267,9432.95872,6828.25549,,,0.0,,0.0,,0.0,1325.16303,1375.98069,,,,4107.17883,,,,,,0.0,0.0,,,0.0,,
2024-03-01 00:00:00,4464.33469,,93550.90878,0.0,2383.27927,7934.49788,0.0,0.0,,,,6468.5989,0.0,875.34847,,37409.36952,,,,0.0,,39.14402,57292.73638,0.0,1018.86463,132383.82912,9527.92184,6887.67885,,,0.0,,0.0,,0.0,3923.99322,1268.71869,,,,3830.34535,,,,,,0.0,0.0,,,0.0,,2.12379
2024-04-01 00:00:00,1654.15313,,93781.22952,0.0,2329.18551,16.26088,0.0,0.0,,,,6392.72999,0.0,875.34847,,1546.23737,,,,0.0,,3.56235,56074.02417,0.0,1038.62875,127226.2697,7650.10403,7344.86042,,,0.0,,0.0,,0.0,3553.90299,1249.96068,,,,3956.26901,,,,,,0.0,0.0,,,0.0,,
2024-05-01 00:00:00,2038.3562,,111156.34172,0.0,0.0,16.26088,0.0,0.0,,0.0,,6400.39378,0.0,875.34847,,1546.23737,,,,0.0,,3.68322,56594.25223,0.0,1038.27108,125869.66138,7260.10403,7189.67639,,,0.0,,0.0,,0.0,3581.84312,1186.0581,,,,3763.8343,,,,,2275.07573,0.0,0.0,,,0.0,0.0,
2024-06-01 00:00:00,3441.30628,,133165.68923,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,875.34847,,1546.23737,,,,0.0,,3.80812,55404.49853,0.0,1014.33633,115857.70916,6870.10403,6799.98066,,0.0,0.0,,0.0,,0.0,3610.71464,1071.33343,,,,3806.88015,,,,,2220.9811,0.0,0.0,,,0.0,0.0,
