Date,01,07,08,10,11,13,17,19,20,22,23,24,27,28,30,31,35,38,41,43,45,46,47,49,52,59,61,64,68,69,71,78,81,82,90,56,16,25,33,51,79,80,00,42,62,77,94,70,55,09,92,50,36,86,18,63
2023-04-01,484436.49292,0.0,239446.41516,0.0937,,,146.67793,,,,1180.25045,9956.66584,,0.0,,,1549.88112,142.37648,,,0.0,262305.15141,,35.5886,0.00994,,,309.8376,83717.28357,0.01758,,,,,0.01222,,,0.0,,0.0,,,0.0,,0.00816,,0.01244,,0.0,0.0,0.0,,,,,
2023-05-01,463458.15572,0.0,239446.5851,0.09567,,,148.67259,,,,998.11269,8849.05779,,0.0,,,1366.5663,123.12371,0.0,,0.0,263887.00061,0.0,36.0554,0.01027,,,309.8376,84817.54385,0.01786,,,,,0.01242,,,0.0,,0.0,,,0.0,,0.00839,,0.01273,,0.0,0.0,0.0,,,,,
2023-06-01,455075.10099,0.0,239446.76063,0.09771,,,150.73374,,,,1019.56652,7745.23716,,0.0,,,1165.21152,123.81734,0.0,,0.0,263638.20437,0.0,36.53776,0.01061,,,309.8376,85954.47946,0.01815,,,,,0.01262,,,0.0,,64543.49408,,,0.0,,0.00863,,0.01303,,0.0,0.0,,,,,,
2023-07-01,449149.05076,0.0,239446.93056,0.09968,,,0.0,,,,1040.32829,6638.71155,,0.0,,,981.88783,99.90887,0.0,,0.0,265390.50429,0.0,37.00456,0.01094,,,309.8376,87054.73974,0.01843,,,,,0.01282,,,0.0,,64480.59766,,,0.0,,0.00886,,0.01332,,0.0,0.0,,,0.0,,,
2023-08-01,456158.09821,0.0,239447.10609,0.10172,,,0.0,,,,1061.78212,5534.89092,,0.0,,,799.74832,,0.0,,0.0,265886.79127,0.0,37.48692,0.01128,,,300.0,88191.67535,0.01872,,,,,0.01302,,,0.0,,62602.92147,,,0.0,,0.0091,,0.01362,,0.0,0.0,,,0.0,,,
2023-09-01,453632.09767,0.0,239447.28162,213839.89904,,,0.0,,,,1083.23595,4428.63555,,0.0,,,569.95463,,0.0,,0.0,266229.93428,0.0,37.96928,0.01162,,,300.0,89328.61097,0.01901,,,,,0.01322,,,0.0,,59688.20762,,,0.0,,0.00934,,0.01392,,0.0,0.0,,,0.0,,,
2023-10-01,440034.68277,0.0,239447.45156,215581.41732,,,0.0,,,,1103.99772,3322.9214,,0.0,,,336.59288,,0.0,,0.0,265595.86493,0.0,1.64896,0.01195,,,300.0,90428.87124,0.01929,,,,,0.01342,,,0.0,,58173.37011,,,0.0,,0.00957,,0.01421,,0.0,0.0,,,0.0,,,
2023-11-01,498525.84004,0.0,238144.70109,202873.86569,,0.0,0.0,,,,1122.45155,2205.99332,,44.85958,,,183.78301,,0.0,,0.0,266184.57259,0.0,0.13471,0.01229,,,300.0,91565.80686,0.01958,,,,,0.01362,,,0.0,,54738.44626,,,0.0,,0.00981,,0.01451,,0.0,0.0,,,0.0,,0.0,
2023-12-01,497726.70763,0.0,238204.64917,0.10974,,0.0,0.0,,,,1143.21332,1106.9599,,345.79795,,0.0,30.11445,,0.0,,0.0,278340.31513,0.0,0.13724,0.01254,,,300.0,92666.06713,0.01986,,,,,0.01382,,,0.0,,54098.23904,,,0.0,,0.01004,0.0,0.0148,,0.0,0.0,,,0.0,,0.0,
2024-01-01,480558.37032,0.0,,0.11178,,,0.0,,,,1164.66715,0.0,,134.16603,,0.0,0.0,,0.0,,0.0,182185.08816,0.0,0.13985,0.01288,,,0.0,93803.00275,0.02015,,,,,0.01402,,,0.0,,52366.56231,,,0.0,,0.01028,0.0,0.0151,,0.0,0.0,,,,,0.0,0.0
2024-02-01,486287.08093,0.0,,0.11381,,,0.0,,,,1186.06237,0.0,0.0,2793.2856,,0.0,0.0,,0.0,,0.0,181386.47305,0.0,0.14245,0.01322,,,0.0,94936.83198,0.02044,,,,,0.01422,,,0.0,,50596.81591,,,0.0,,0.01052,0.0,0.0154,,0.0,0.0,,,,,0.0,0.0
2024-03-01,503932.50922,0.0,,0.11381,,,0.0,,,,1206.07725,0.0,0.0,,,0.0,0.0,,0.0,,0.0,184286.70401,0.0,0.14245,0.01322,,,0.0,84928.61537,0.02044,,,,,0.01422,,,0.0,,49043.71903,,,0.0,,0.01052,0.0,0.0154,,0.0,,,,0.0,,0.0,0.0
2024-04-01,638864.07588,0.0,,0.11774,,,0.0,,,,1147.47247,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,185909.11327,0.0,0.14749,0.01387,,,0.0,85871.95816,0.021,,,,,0.01461,,,0.0,,46337.62612,,,0.0,,0.01098,0.0,0.01598,,0.0,,,,0.0,,0.0,0.0
2024-05-01,641386.05652,0.0,,0.11971,,,0.0,,,0.0,1168.17752,0.0,0.0,0.0,,0.0,0.0,,,,0.0,186786.28679,0.0,0.15,0.01419,,,0.0,86784.87055,0.02128,,,,,0.01481,0.0,,0.0,0.0,42988.52299,,,0.0,,0.01121,0.0,0.01627,,0.0,,,,0.0,,0.0,0.0
2024-06-01,644780.05071,0.0,,0.12174,,,0.0,,,0.0,1109.57274,0.0,0.0,0.0,,0.0,0.0,,,,0.0,192269.47812,0.0,0.1526,0.01453,,,0.0,63231.47909,0.02157,,,,,0.01501,0.0,,0.0,0.0,39251.32512,,,0.0,,0.01145,0.0,0.01657,,0.0,,,,,,0.0,0.0
